id1,id2
2137,417
2157,417
2389,417
31,1066
31,12
31,1328
31,1434
31,1370
31,859
31,862
31,254
1793,1066
1966,1066
1997,1066
675,12
91,1328
185,1328
91,1434
185,1434
675,1434
1007,1434
1793,1434
1846,1434
1966,1434
1997,1434
675,1370
1007,1370
1846,1370
884,859
945,859
1643,859
2399,859
675,862
1007,862
1846,862
91,254
185,254
840,254
2123,254
2256,254
32,1480
32,1304
32,944
32,2293
1081,1480
1535,1480
1621,1480
1937,1480
2233,1480
2329,1480
2607,1480
1621,1304
1862,1304
2233,1304
2607,1304
1621,944
2233,944
2607,944
1535,2293
1621,2293
1862,2293
1937,2293
2233,2293
2329,2293
2607,2293
33,536
33,1836
33,1197
33,2175
33,289
33,1426
193,536
467,536
661,536
1257,536
2267,536
2281,536
193,1836
328,1836
467,1836
661,1836
843,1836
1257,1836
1889,1836
2267,1836
2281,1836
193,1197
328,1197
467,1197
661,1197
843,1197
1159,1197
1257,1197
2267,1197
2281,1197
193,2175
328,2175
467,2175
661,2175
1257,2175
2267,2175
2281,2175
2090,289
193,1426
467,1426
661,1426
757,1426
1257,1426
2267,1426
2281,1426
34,1147
34,1020
34,1507
34,22
49,1147
256,1147
919,1147
1237,1147
256,1020
744,1020
773,1020
919,1020
1237,1020
2342,1020
2562,1020
256,1507
314,1507
620,1507
744,1507
773,1507
919,1507
2342,1507
2422,1507
2562,1507
49,22
256,22
919,22
1237,22
35,1040
36,2076
36,706
73,2076
776,2076
1078,2076
1090,2076
1427,2076
1435,2076
1583,2076
1610,2076
1138,706
1583,706
1610,706
1790,706
37,1199
37,775
844,1199
844,775
1861,775
38,106
38,2090
38,1102
38,818
38,1716
38,1150
38,1089
38,964
531,106
630,106
814,106
997,106
1150,106
1232,106
1269,106
1665,106
2003,106
531,2090
630,2090
814,2090
1150,2090
1182,2090
1269,2090
1729,2090
531,1102
630,1102
814,1102
1150,1102
1269,1102
1295,1102
839,818
1182,818
2031,818
531,1716
630,1716
753,1716
814,1716
1150,1716
1269,1716
1324,1716
1651,1716
78,1150
162,1150
790,1150
1148,1150
1164,1150
1295,1150
1595,1150
1729,1150
2209,1150
2318,1150
2361,1150
441,1089
531,1089
630,1089
779,1089
814,1089
824,1089
1150,1089
1269,1089
2258,1089
2604,1089
291,964
531,964
630,964
814,964
1150,964
1269,964
39,914
40,1797
40,1558
349,1797
833,1797
975,1797
1053,1797
1801,1797
2240,1797
41,1017
41,2146
41,2283
1259,1017
60,2146
419,2146
594,2146
1143,2146
1613,2146
181,2283
1143,2283
1259,2283
42,845
43,672
321,672
44,406
45,1336
45,2188
45,860
45,2254
45,413
45,721
623,1336
738,1336
1174,1336
1437,1336
1723,1336
2166,1336
623,2188
738,2188
1723,2188
2166,2188
213,860
553,860
623,860
738,860
882,860
1437,860
1720,860
1723,860
1875,860
2166,860
184,2254
303,2254
738,2254
897,2254
1875,2254
2166,2254
2430,2254
623,413
738,413
761,413
1437,413
1723,413
1875,413
2166,413
738,721
1437,721
1723,721
2166,721
46,592
46,755
46,1340
748,592
797,592
1217,592
314,755
797,755
1217,755
2140,755
2238,755
2272,755
2524,755
2580,755
314,1340
797,1340
1217,1340
1470,1340
1979,1340
2140,1340
2238,1340
2524,1340
2580,1340
47,34
47,1133
127,34
186,34
342,34
586,34
650,34
835,34
1047,34
1700,34
1929,34
2096,34
2125,34
2142,34
127,1133
48,1232
48,2017
48,360
624,1232
1362,1232
1849,1232
1903,1232
624,2017
1362,2017
1849,2017
1903,2017
1362,360
1849,360
49,1384
49,2026
49,1391
49,2169
49,2267
49,1884
49,1351
78,1384
162,1384
1164,1384
1295,1384
1595,1384
1729,1384
2108,1384
2209,1384
2318,1384
2355,1384
2361,1384
2590,1384
336,2026
1084,2026
1134,2026
1387,2026
1500,2026
1696,2026
2131,2026
2279,2026
2336,2026
2413,2026
2500,2026
336,1391
1134,1391
2131,1391
2336,1391
2413,1391
2500,1391
336,2169
691,2169
1134,2169
1479,2169
1500,2169
1696,2169
2131,2169
2336,2169
2413,2169
2500,2169
221,2267
336,2267
746,2267
1134,2267
1500,2267
1695,2267
1696,2267
1792,2267
2054,2267
2131,2267
2159,2267
2336,2267
2403,2267
2413,2267
2432,2267
2500,2267
58,1884
449,1884
699,1884
924,1884
1263,1884
1969,1884
2075,1884
2108,1884
2273,1884
2351,1884
2355,1884
2361,1884
2590,1884
2595,1884
2598,1884
1436,1351
2108,1351
2355,1351
2361,1351
50,1713
51,2200
51,540
51,2226
51,2051
51,2198
1327,2200
1505,2200
1557,2200
2276,2200
196,540
1327,540
1505,540
1556,540
1557,540
1989,540
2139,540
2237,540
2276,540
556,2226
1327,2226
1505,2226
1557,2226
1989,2226
2241,2226
2276,2226
1327,2051
1505,2051
1556,2051
1557,2051
1989,2051
2139,2051
2165,2051
2237,2051
2276,2051
2405,2051
1327,2198
1505,2198
1556,2198
1557,2198
1989,2198
2139,2198
2237,2198
2276,2198
52,1680
52,759
1857,1680
955,759
1824,759
1857,759
53,416
53,2097
53,1433
394,416
2539,416
81,2097
510,2097
510,1433
2539,1433
54,356
55,2121
55,2217
55,609
55,1694
55,2161
55,1906
55,2181
242,2121
1245,2121
1296,2121
1361,2121
2543,2121
242,2217
609,2217
1245,2217
1296,2217
1315,2217
1361,2217
1408,2217
242,609
1245,609
1296,609
1361,609
1408,609
2543,609
242,1694
307,1694
1245,1694
1296,1694
1361,1694
1408,1694
2543,1694
307,2161
1239,2161
242,1906
977,1906
1076,1906
1245,1906
1276,1906
1296,1906
1361,1906
1408,1906
1616,1906
2543,1906
186,2181
242,2181
835,2181
1206,2181
1245,2181
1296,2181
1361,2181
1408,2181
1672,2181
2411,2181
2543,2181
56,624
56,1006
56,263
1287,624
1725,624
2042,624
2186,624
2415,624
638,1006
638,263
1725,263
57,93
57,899
57,562
57,1746
57,229
372,93
667,93
826,93
1020,93
1139,93
1355,93
2091,93
372,899
826,899
1139,899
1355,899
372,562
433,562
667,562
826,562
1020,562
1139,562
1355,562
2091,562
372,1746
667,1746
826,1746
1020,1746
1139,1746
1355,1746
2091,1746
372,229
667,229
826,229
1020,229
1139,229
1355,229
2091,229
58,586
58,1038
58,881
58,147
58,820
58,1112
58,1981
58,677
58,1026
58,419
58,1765
203,586
449,586
699,586
924,586
1263,586
1969,586
2075,586
2108,586
2273,586
2351,586
2595,586
2598,586
302,1038
2426,1038
392,881
435,881
449,881
699,881
812,881
924,881
1263,881
1954,881
1969,881
2075,881
2108,881
2155,881
2422,881
2595,881
2598,881
302,147
449,147
699,147
924,147
1263,147
1969,147
2075,147
2108,147
2273,147
2351,147
2426,147
2595,147
2598,147
145,820
302,820
1018,820
1353,820
1425,820
1511,820
1805,820
2426,820
449,1112
699,1112
924,1112
1263,1112
1969,1112
2075,1112
2108,1112
2273,1112
2351,1112
2595,1112
2598,1112
124,1981
449,1981
589,1981
699,1981
924,1981
1055,1981
1263,1981
1312,1981
1619,1981
1823,1981
1853,1981
2012,1981
2075,1981
2108,1981
2351,1981
2595,1981
2598,1981
449,677
699,677
924,677
1263,677
1728,677
1744,677
1835,677
1926,677
1969,677
2075,677
2108,677
2223,677
2273,677
2351,677
2398,677
2595,677
2598,677
449,1026
699,1026
769,1026
924,1026
1263,1026
1900,1026
1969,1026
2075,1026
2108,1026
2273,1026
2302,1026
2351,1026
2595,1026
2598,1026
198,419
449,419
699,419
924,419
1263,419
2075,419
2108,419
2273,419
2595,419
2598,419
449,1765
621,1765
699,1765
924,1765
1263,1765
2075,1765
2108,1765
2273,1765
2351,1765
2595,1765
2598,1765
59,2187
59,916
344,2187
344,916
60,832
476,832
1143,832
61,728
61,1050
61,1119
61,2068
61,197
61,1799
101,728
640,728
656,728
761,728
984,728
1464,728
1662,728
101,1050
263,1050
640,1050
674,1050
933,1050
984,1050
1434,1050
656,1119
806,1119
1464,1119
1662,1119
1755,1119
1831,1119
1903,1119
1939,1119
2121,1119
2141,1119
2399,1119
639,2068
656,2068
1464,2068
1476,2068
1547,2068
1662,2068
1903,2068
2121,2068
2331,2068
101,197
604,197
640,197
643,197
917,197
984,197
2047,197
2208,197
2346,197
2466,197
2544,197
639,1799
656,1799
1133,1799
1464,1799
1517,1799
1547,1799
1662,1799
1903,1799
2331,1799
2476,1799
62,1240
62,2100
62,1333
334,1240
2418,1240
334,2100
1130,2100
2418,2100
334,1333
339,1333
1697,1333
2085,1333
2098,1333
2418,1333
63,809
63,205
63,1718
63,1271
63,184
63,220
63,1021
63,676
729,809
1511,809
1670,809
1834,809
1835,809
1949,809
2009,809
2150,809
2369,809
346,205
729,205
1501,205
1511,205
1670,205
1834,205
1892,205
1949,205
2009,205
2150,205
2369,205
2532,205
729,1718
1511,1718
1670,1718
1834,1718
1835,1718
1949,1718
2009,1718
2150,1718
2369,1718
729,1271
1511,1271
1670,1271
1834,1271
1949,1271
2009,1271
2150,1271
2369,1271
699,184
1728,184
1744,184
1808,184
1835,184
1926,184
2150,184
2369,184
2398,184
729,220
731,220
1511,220
1670,220
1834,220
1835,220
1949,220
2009,220
2150,220
2282,220
2369,220
729,1021
1511,1021
1670,1021
1834,1021
1949,1021
2009,1021
2150,1021
2369,1021
145,676
302,676
729,676
1425,676
1511,676
1670,676
1834,676
1949,676
2009,676
2150,676
2369,676
64,1256
65,1497
65,1357
65,326
65,39
74,1497
201,1497
214,1497
219,1497
246,1497
284,1497
416,1497
447,1497
523,1497
693,1497
802,1497
810,1497
875,1497
941,1497
1004,1497
1022,1497
1093,1497
1097,1497
1195,1497
1260,1497
1486,1497
1574,1497
1732,1497
1905,1497
1955,1497
2130,1497
2198,1497
2203,1497
2211,1497
2325,1497
2481,1497
2496,1497
2509,1497
2548,1497
1256,1357
246,326
1574,326
246,39
1256,39
1574,39
66,1892
66,1997
66,1895
173,1892
2322,1892
173,1997
2322,1997
173,1895
2322,1895
67,1339
247,1339
259,1339
503,1339
1261,1339
1335,1339
2274,1339
2559,1339
68,1902
68,2048
68,2
440,1902
444,1902
635,1902
953,1902
1261,1902
1545,1902
1866,1902
2173,1902
2311,1902
440,2048
635,2048
953,2048
1990,2048
440,2
635,2
953,2
1990,2
69,1163
69,1661
69,1122
69,1157
69,582
69,1479
265,1163
647,1163
1123,1163
1399,1163
1563,1163
1797,1163
2046,1163
2385,1163
2404,1163
265,1661
647,1661
1123,1661
1399,1661
1797,1661
2046,1661
2385,1661
2404,1661
892,1122
265,1157
647,1157
1123,1157
1399,1157
1563,1157
1797,1157
2046,1157
2385,1157
2404,1157
265,582
644,582
647,582
1123,582
1399,582
1739,582
2046,582
2143,582
2385,582
2404,582
265,1479
892,1479
1600,1479
2046,1479
2385,1479
2404,1479
70,1864
70,1929
70,427
70,1356
70,1452
70,1839
70,1073
70,1051
70,963
381,1864
384,1864
420,1864
1444,1864
1837,1864
1901,1864
2143,1864
2147,1864
261,1929
420,1929
1284,1929
1318,1929
1600,1929
1837,1929
2143,1929
2378,1929
2429,1929
420,427
1092,427
1254,427
1837,427
1934,427
2143,427
2159,427
2339,427
2477,427
154,1356
420,1356
1054,1356
1092,1356
1142,1356
1254,1356
1366,1356
1837,1356
1934,1356
2143,1356
2147,1356
2245,1356
2558,1356
419,1452
420,1452
860,1452
913,1452
918,1452
1092,1452
1142,1452
1169,1452
1254,1452
1742,1452
1756,1452
1830,1452
1837,1452
1838,1452
1934,1452
2117,1452
2143,1452
2201,1452
194,1839
314,1839
420,1839
620,1839
800,1839
1092,1839
1142,1839
1254,1839
1394,1839
1660,1839
1837,1839
1934,1839
1975,1839
2143,1839
2364,1839
2422,1839
420,1073
644,1073
1092,1073
1142,1073
1254,1073
1318,1073
1837,1073
1934,1073
2046,1073
2143,1073
2147,1073
420,1051
1092,1051
1142,1051
1254,1051
1318,1051
1837,1051
1934,1051
2143,1051
2147,1051
420,963
1092,963
1142,963
1254,963
1318,963
1837,963
1934,963
2143,963
2147,963
71,811
71,557
71,381
71,1327
71,1926
1090,811
1187,811
1427,811
1435,811
1656,811
2561,811
736,557
1187,557
1656,557
2478,557
736,381
1656,381
2478,381
184,1327
303,1327
736,1327
840,1327
897,1327
1165,1327
1656,1327
2099,1327
2123,1327
2256,1327
2430,1327
2478,1327
736,1926
1187,1926
1656,1926
2478,1926
72,1554
72,835
72,423
72,1087
442,1554
739,1554
947,1554
1293,1554
1740,1554
1996,1554
442,835
1009,835
1293,835
1457,835
1783,835
2188,835
442,423
739,423
1293,423
1457,423
442,1087
739,1087
1293,1087
1457,1087
73,311
776,311
1078,311
74,2234
74,567
183,2234
201,2234
214,2234
219,2234
284,2234
416,2234
447,2234
450,2234
523,2234
693,2234
775,2234
802,2234
808,2234
810,2234
866,2234
875,2234
941,2234
1004,2234
1022,2234
1091,2234
1093,2234
1097,2234
1195,2234
1260,2234
1377,2234
1403,2234
1486,2234
1705,2234
1732,2234
1753,2234
1905,2234
1955,2234
1977,2234
2130,2234
2198,2234
2203,2234
2211,2234
2244,2234
2325,2234
2481,2234
2496,2234
2509,2234
2548,2234
183,567
201,567
214,567
219,567
284,567
416,567
447,567
450,567
523,567
693,567
775,567
802,567
808,567
810,567
866,567
875,567
941,567
1004,567
1022,567
1093,567
1097,567
1195,567
1260,567
1403,567
1486,567
1566,567
1705,567
1732,567
1753,567
1905,567
1955,567
2130,567
2198,567
2203,567
2211,567
2244,567
2325,567
2481,567
2496,567
2509,567
2548,567
75,2016
75,1377
75,719
854,2016
988,2016
1314,2016
1538,2016
1780,2016
2128,2016
2312,2016
396,1377
2296,1377
396,719
2128,719
76,1209
76,1853
76,1999
76,2247
99,1209
658,1209
880,1209
1386,1209
182,1853
611,1853
658,1853
880,1853
1190,1853
1297,1853
1386,1853
2547,1853
403,1999
627,1999
880,1999
1236,1999
1386,1999
1466,1999
1933,1999
99,2247
77,216
77,1651
77,1940
77,463
1464,216
1476,216
1541,216
147,1651
1476,1651
1661,1651
147,1940
405,1940
407,1940
1541,1940
1661,1940
147,463
407,463
1661,463
2192,463
78,1512
78,329
78,1169
78,1206
78,1402
78,1827
78,1600
78,1667
143,1512
162,1512
1164,1512
1480,1512
1568,1512
1595,1512
1729,1512
1920,1512
2318,1512
2361,1512
162,329
1164,329
1295,329
1595,329
1729,329
2318,329
2361,329
162,1169
608,1169
717,1169
790,1169
1729,1169
2424,1169
162,1206
232,1206
476,1206
579,1206
814,1206
1164,1206
1295,1206
1595,1206
1729,1206
2357,1206
2361,1206
2557,1206
162,1402
1148,1402
1729,1402
162,1827
168,1827
1037,1827
1181,1827
1242,1827
1595,1827
1729,1827
2209,1827
2361,1827
162,1600
790,1600
1148,1600
1164,1600
1295,1600
1595,1600
1729,1600
2209,1600
2318,1600
2361,1600
162,1667
790,1667
1148,1667
1164,1667
1295,1667
1595,1667
1729,1667
2209,1667
2318,1667
2361,1667
79,1943
79,1990
79,1511
1168,1943
2452,1943
232,1990
341,1990
476,1990
579,1990
1168,1990
2357,1990
182,1511
417,1511
756,1511
2204,1511
2452,1511
80,1461
81,170
81,428
81,720
81,1173
510,170
609,170
702,170
786,170
1676,170
2067,170
2314,170
2370,170
375,428
545,428
609,428
1408,428
1433,428
1605,428
2314,428
702,720
748,720
786,720
1342,720
1676,720
2067,720
2370,720
702,1173
786,1173
1676,1173
2067,1173
2370,1173
82,1041
82,810
290,1041
335,1041
549,1041
1552,1041
1782,1041
1798,1041
1904,1041
1950,1041
2292,1041
2446,1041
2487,1041
1950,810
83,1454
84,1627
85,1896
85,1539
85,1532
85,245
1311,1896
1941,1896
2574,1896
377,1539
683,1539
791,1539
840,1539
1836,1539
1941,1539
2123,1539
2574,1539
683,1532
1524,1532
1682,1532
2077,1532
2384,1532
377,245
86,499
1838,499
2370,499
87,1353
87,693
87,1047
87,2105
87,26
87,1693
87,2109
87,866
87,455
715,1353
727,1353
895,1353
1129,1353
1181,1353
1228,1353
1291,1353
1409,1353
2022,1353
2406,1353
2581,1353
818,693
1747,693
1769,693
168,1047
470,1047
715,1047
895,1047
917,1047
1037,1047
1181,1047
1228,1047
1242,1047
1291,1047
1409,1047
1818,1047
2022,1047
2209,1047
2581,1047
1747,2105
1769,2105
715,26
895,26
1181,26
1228,26
1291,26
1409,26
2022,26
2581,26
121,1693
297,1693
369,1693
743,1693
863,1693
1052,1693
1202,1693
1675,1693
2005,1693
2438,1693
2471,1693
400,2109
715,2109
895,2109
948,2109
1181,2109
1228,2109
1291,2109
1409,2109
1485,2109
1596,2109
1820,2109
2022,2109
2528,2109
2581,2109
715,866
1052,866
1181,866
1228,866
1291,866
1747,866
1769,866
2022,866
659,455
715,455
895,455
1181,455
1228,455
1291,455
1409,455
1431,455
2022,455
2455,455
2581,455
88,1697
88,652
109,1697
289,1697
89,1198
89,1379
89,324
89,2037
89,310
89,1238
1807,1198
2007,1198
1106,1379
2020,1379
2113,1379
105,324
885,324
972,324
1691,324
105,2037
286,2037
885,2037
1691,2037
2137,2037
2157,2037
105,310
1106,310
1691,310
2007,310
2020,310
1106,1238
2020,1238
90,2262
1465,2262
92,545
92,1550
92,1375
446,545
793,545
937,1550
446,1375
937,1375
93,1712
93,163
93,973
93,1959
410,1712
1023,1712
1730,1712
410,163
1023,163
1730,163
140,973
198,973
410,973
1023,973
1940,973
286,1959
1023,1959
1730,1959
2137,1959
2157,1959
2370,1959
94,1609
94,1676
94,578
94,121
94,576
94,1570
94,580
94,2277
183,1609
229,1609
365,1609
404,1609
1886,1609
2074,1609
2094,1609
2254,1609
2302,1609
183,1676
229,1676
365,1676
404,1676
823,1676
1234,1676
2074,1676
2094,1676
2302,1676
183,578
229,578
365,578
404,578
783,578
823,578
2074,578
2094,578
2302,578
425,121
2254,121
183,576
229,576
365,576
404,576
783,576
823,576
2074,576
2094,576
2302,576
183,1570
229,1570
404,1570
834,1570
2074,1570
2094,1570
2258,1570
2474,1570
183,580
229,580
365,580
404,580
450,580
775,580
808,580
1091,580
1377,580
1403,580
1705,580
1753,580
2074,580
2094,580
2244,580
2302,580
183,2277
229,2277
365,2277
404,2277
1330,2277
1333,2277
2074,2277
2189,2277
95,542
285,542
311,542
338,542
453,542
461,542
502,542
646,542
689,542
704,542
777,542
920,542
981,542
982,542
983,542
1003,542
1083,542
1155,542
1282,542
1345,542
1422,542
1455,542
1558,542
1761,542
1976,542
2093,542
2111,542
2306,542
2323,542
2594,542
2614,542
96,2223
737,2223
1035,2223
1186,2223
1449,2223
1618,2223
1708,2223
2015,2223
2367,2223
97,2136
97,378
97,1023
97,591
97,1410
97,1907
97,309
367,2136
644,2136
1118,2136
1710,2136
2343,2136
2392,2136
497,378
839,378
925,378
1396,378
1459,378
1496,378
1531,378
1616,378
1706,378
1843,378
1890,378
2151,378
2553,378
371,1023
883,1023
925,1023
1616,1023
1742,1023
1843,1023
2553,1023
367,591
644,591
1118,591
1710,591
2046,591
2143,591
2392,591
367,1410
567,1410
644,1410
943,1410
1710,1410
2102,1410
2243,1410
2445,1410
925,1907
977,1907
1276,1907
1361,1907
1374,1907
1597,1907
1616,1907
