id1,id2
891,88
2347,1335
2145,935
1597,1360
2292,1818
173,1895
632,200
191,183
908,136
2011,692
774,826
1846,862
936,412
1218,1019
87,866
785,1329
2463,1546
2072,1484
1388,763
2351,1981
469,1531
497,2022
526,418
43,672
2526,1439
887,2002
1156,1726
75,719
496,177
1367,1815
1223,496
1324,1984
595,445
1808,1979
806,1027
71,1926
2507,621
549,295
1467,1084
1301,764
290,470
2581,1390
2376,972
1372,502
2543,2121
2378,1028
1353,84
193,536
1506,1575
2123,0
2259,67
963,931
913,1004
1812,1138
2324,1803
335,202
731,259
1381,923
2018,1923
1037,642
609,428
1441,1618
187,739
2336,1391
2310,1477
2454,504
1530,306
713,1342
1937,1487
2200,946
1131,92
682,1218
97,309
10,2289
2367,1805
1695,21
2188,768
134,699
756,1580
2075,1765
1470,1
367,1410
2266,528
1670,205
1153,798
1174,2044
1924,1141
948,1706
31,1434
143,301
1207,802
2118,1144
809,1015
515,1075
2503,1789
1504,1528
1592,1110
2566,1615
757,849
2081,1419
743,1785
2040,687
1294,1134
1117,1074
1014,1624
738,860
872,1057
1824,32
1775,870
2423,2171
279,1401
1170,709
949,274
295,757
859,716
759,1897
308,297
1799,1976
1882,112
988,949
153,2211
811,1104
563,370
1598,221
1991,2190
577,2087
2527,286
1737,830
408,1774
656,1799
1515,1730
253,1106
1237,22
1623,1275
419,974
638,1006
2073,2284
2353,1428
2528,506
820,64
1790,706
2369,220
868,2029
111,1971
640,1050
397,1016
1447,2205
582,446
135,1521
2024,425
1672,122
1403,567
2451,539
1757,1476
2218,351
2237,2218
2239,2176
434,675
1008,282
1805,1764
1815,848
861,2253
2316,265
17,1808
68,2048
2561,569
568,827
592,1878
2377,484
2466,1510
2229,1953
1551,1904
1542,1912
2495,940
1120,1092
109,150
2352,808
388,1460
1919,399
2390,2273
2109,2203
1198,2093
792,71
572,1385
1614,2046
1109,65
830,1264
1451,761
213,1860
113,507
1621,1480
576,644
863,1471
1536,874
1756,722
145,685
241,2095
133,176
1784,1989
1762,158
1660,72
1150,1716
865,82
831,773
2439,96
1726,1509
262,2043
1332,1841
1112,1299
925,378
1066,2210
100,1058
2178,372
22,1862
2083,1337
1458,1933
305,772
1843,81
1895,1350
1555,947
529,477
1511,676
79,1943
1316,989
727,640
1317,444
1652,1486
905,1791
105,2037
2307,1942
1272,460
1401,1280
961,982
1141,149
1307,1308
1331,1700
2159,928
60,832
1270,766
1001,1498
1948,405
457,143
2426,1038
939,2045
2611,1237
106,785
148,1470
1706,1649
282,1255
2086,14
1755,511
2331,1014
301,1968
1018,1295
2586,2166
912,145
190,1743
1564,1679
2327,572
2341,1046
50,1713
1519,1289
1138,780
2411,921
651,2014
1387,410
1630,2180
1177,1292
1313,617
932,62
1241,1576
243,1778
429,1364
2567,503
594,2143
2613,535
1040,353
2290,1555
1926,1392
1116,2261
1876,2030
950,2183
2192,1422
224,633
2332,975
409,788
1656,557
824,1930
2066,1613
1638,1642
2295,1914
170,983
655,319
1680,1985
733,853
1246,2160
1661,1940
128,1099
2416,976
1258,11
1561,322
146,1812
685,1876
2438,1602
2319,2052
2557,1368
707,1569
893,478
1663,1321
2006,89
93,1712
363,1214
1667,16
250,812
1026,794
450,458
2608,555
754,57
2582,1305
2309,2179
25,806
1488,1991
1255,2278
512,1869
324,138
822,1085
343,293
427,902
1161,429
538,1042
1336,1063
816,1707
1053,1797
583,288
967,2219
1857,759
711,1871
1297,1946
1157,2244
589,432
147,463
1426,1727
27,1418
647,1767
2399,489
2525,1721
2253,298
903,646
370,700
699,677
1267,454
2212,277
1692,1596
141,2201
604,422
240,1583
1618,1283
2051,1790
2487,469
320,1442
1651,694
2250,901
1965,1448
2224,1758
1182,818
1404,1193
325,958
286,548
2016,1380
1497,1118
1245,2181
1046,37
2589,431
2187,1096
1088,280
2155,462
120,1259
1305,603
614,20
90,2262
288,1515
1468,256
1192,1731
82,810
1870,1938
1043,1951
2256,1115
1457,835
379,214
92,1375
1796,842
1632,1858
478,2059
1349,1082
1723,1336
40,1558
741,157
1343,844
801,908
1325,1702
547,2222
1585,748
481,571
518,1180
441,1363
1777,79
2098,268
440,2
1952,2018
151,1960
2153,730
2289,1877
2540,2259
2342,1387
1801,1626
2505,1882
907,226
2387,191
437,185
2467,714
789,178
38,2090
683,1744
841,1517
197,1493
1871,402
797,755
1973,1383
70,963
827,173
1975,858
2532,1374
1863,1952
954,884
2252,1247
773,1678
1202,1592
2546,1846
1280,1755
880,1999
953,1998
1617,1488
1569,95
2009,1271
1987,532
2189,726
2080,377
1996,2011
426,1485
1498,1203
2552,1443
1931,1935
782,1941
1879,303
926,494
1850,2225
341,1715
2430,2245
986,626
1322,1449
332,1643
234,2207
516,735
196,712
1687,525
486,1910
1346,1918
53,1433
553,2232
1366,374
233,1557
1459,1317
586,1062
982,542
1860,1504
1782,942
1982,2102
507,932
1508,1404
705,2125
1019,629
1534,2156
2246,1108
2096,1472
1586,305
1048,1107
1881,558
358,665
1190,2221
1810,1069
2389,417
2124,966
612,139
1081,1980
1899,669
2088,1647
942,2202
281,2094
1981,1067
956,1196
84,1627
511,483
1201,1123
354,300
598,238
2241,2228
300,1742
690,262
35,1040
1589,691
1746,1465
348,162
2012,375
2140,781
769,864
2337,1830
189,1494
1603,645
2408,1007
2570,2227
1358,2157
2297,829
534,187
2392,1427
1412,1793
1061,1284
2428,683
2048,314
278,164
519,743
1891,54
2417,843
796,1331
2225,1243
283,371
2116,900
392,1768
744,1072
1624,488
2345,1819
2110,1347
2195,1932
2326,2036
313,1816
446,545
1002,1060
1132,181
722,1710
158,1044
1428,1088
662,500
630,964
1421,1029
1776,408
413,1129
2146,1091
402,2135
2042,333
1249,538
979,156
584,396
1493,2251
2317,2061
1413,682
2349,1594
1854,992
917,1586
1123,1949
1703,729
1382,1994
2537,625
814,1102
1418,1720
1858,1095
1206,1728
1985,1983
1269,106
1076,1919
1178,1724
1878,1252
929,2233
2134,1564
869,734
2021,1955
2244,2234
2251,2055
1677,1394
1631,1097
365,2277
1440,1031
124,1064
2488,48
2120,769
870,316
292,674
110,336
1540,1408
676,1936
2512,30
1678,161
1720,521
2050,270
2355,1351
407,1696
606,1438
1930,943
2169,1578
2363,1559
853,602
765,1672
2344,63
2609,1343
611,2092
916,2083
2129,1114
505,1788
2302,346
2209,1827
2514,566
499,165
475,911
1080,320
1328,517
45,413
1918,1469
737,1423
2562,497
681,2073
2433,667
1743,50
2076,2032
1669,839
1337,312
2143,1073
634,485
846,435
1877,1865
2208,1922
2518,1413
1648,1645
2277,2063
1102,1669
2440,1126
1988,389
144,1961
463,3
2034,1286
500,1974
410,973
356,1052
1908,266
821,1762
901,2053
1984,1705
2254,121
2238,1502
1581,1780
1134,2026
1809,1573
1354,2009
435,840
2182,1432
327,1055
1469,465
1535,1589
652,1520
643,698
1463,1597
1471,777
2285,725
679,1655
2504,1704
2082,273
2174,1593
1864,2088
2230,2265
2273,419
206,246
2359,480
2414,1508
1060,1221
1602,69
394,98
81,170
352,988
1927,2085
2568,1611
2510,1065
2005,1382
1892,304
1649,74
2283,1688
2104,831
2607,2293
788,1111
1365,1873
2061,1127
1889,996
2583,513
989,1809
1464,2068
1545,1888
514,985
65,39
536,2031
2204,1249
1887,2078
126,1319
229,576
1056,338
1472,1136
1835,184
1437,721
1443,426
1212,2103
1816,2215
1149,155
2284,284
1181,1047
276,651
2106,2281
1590,2164
1634,1506
910,1474
1273,1045
1480,340
186,102
847,1191
2403,1296
438,1958
1588,437
778,1751
1803,705
1636,453
2460,2159
114,1920
940,1201
479,1208
112,1735
1363,1798
2117,1606
1559,1723
1974,468
1277,42
1105,1900
248,1708
2150,1718
2579,1844
2413,2267
1183,857
1659,1671
2094,1570
336,2169
1126,199
442,423
2164,1973
542,1035
152,398
1052,1693
393,2250
2595,1026
1402,2005
784,796
1089,104
2615,1406
2028,556
1769,693
287,1915
1290,385
933,1883
1407,148
230,192
1767,2028
561,1992
199,543
1194,2177
318,2086
483,977
1396,2287
1818,194
692,1761
1702,208
985,877
1248,211
1615,142
1165,1137
1015,1601
384,140
520,180
489,1928
878,1325
137,1831
1264,1151
1964,1525
208,1018
1304,1463
543,204
2039,681
217,2144
439,1574
641,1043
955,1957
560,1302
2299,1326
2447,421
2227,2091
66,1997
2112,1623
1587,1738
1568,1587
259,2192
1763,1499
1281,364
2361,1384
565,1076
1310,594
1766,1011
1055,997
531,1089
732,995
1611,631
1502,206
1601,2067
1292,1843
1741,66
1744,308
1577,232
2108,1884
1193,2270
1582,1013
2305,1279
1361,1906
351,1354
862,52
2296,1898
2556,1657
1247,1458
1911,2258
329,1251
2114,2107
1225,17
493,401
2279,1414
41,2283
2340,1068
1507,1049
2603,1947
142,189
623,2188
856,855
1826,1034
1106,1238
703,1297
353,1620
2131,225
227,686
88,652
845,702
185,254
1604,1639
1920,291
1474,2178
1898,1503
2180,852
2516,2050
1521,1398
714,472
1629,1978
494,1492
658,636
256,1020
1430,1475
1095,1739
1211,2040
484,223
631,1190
944,680
626,710
1478,1457
1900,509
1875,2254
1580,1253
333,2077
1883,715
2513,278
179,407
138,111
1910,1516
1523,1263
12,1213
823,581
1239,1832
580,33
2235,447
2449,1551
2294,1795
978,179
548,1367
695,420
600,2235
1425,2196
1675,1261
2420,797
1456,1172
2452,1511
1172,321
1323,2089
366,1719
350,233
1983,2098
2362,107
1033,919
1423,2049
1690,695
61,728
2610,1689
1902,2231
291,1313
2261,1505
386,744
2053,1617
1479,366
89,310
1783,2035
349,2241
165,341
597,1146
1768,1732
2425,1840
747,287
1047,1437
945,859
1518,1917
2529,1568
378,2276
2240,475
2193,1332
2443,1784
108,2252
1668,260
1185,1880
2429,436
1028,27
1560,1267
1655,1194
1516,643
522,537
1567,442
2553,1023
371,1863
1915,2084
2464,269
1662,1119
1400,2019
1338,1925
2418,2100
166,209
1862,854
375,1635
1319,632
535,584
1933,990
390,264
1352,767
2530,1142
718,2104
26,1431
183,580
935,1171
998,2266
1828,623
980,1664
2320,1250
691,622
1619,1775
1916,31
837,1584
1869,302
76,1209
1901,1867
864,1222
1654,450
2328,1303
2269,1365
2498,1543
2234,2168
2036,1870
2542,1212
1057,613
1023,163
1786,100
669,2099
528,2074
855,1219
1739,573
2360,1886
412,1523
2578,1848
791,948
376,1165
1944,793
2058,1399
665,2264
1251,77
608,2229
539,762
2147,1864
1778,1856
1998,1466
1528,979
258,1211
1077,55
2062,1217
798,1281
1094,876
312,1699
1496,1829
1204,1192
271,1975
2606,1153
2205,1482
1578,2001
385,207
1058,43
1533,1640
2375,1116
448,913
1772,1207
2599,434
581,267
1049,242
1553,939
1792,938
889,1945
237,1972
1044,258
2045,1188
2492,1124
1718,1631
462,317
2313,1771
1005,795
2089,934
204,167
310,292
1929,471
1375,929
1230,1415
2281,1426
2486,171
2217,1628
1992,227
1175,355
168,1821
209,2184
1051,1227
2069,1407
2318,1512
723,1560
364,1268
1968,1276
976,1186
2554,1121
1286,146
2539,416
2037,1954
2278,1786
620,339
1169,1195
1897,367
420,1051
2571,1161
2497,1630
1666,1158
544,1658
1791,60
1909,2079
740,1177
347,954
1856,1820
1118,1205
1414,58
712,376
1452,598
1213,1464
1385,127
818,1519
1490,1851
1344,792
42,845
2343,559
2396,1682
1820,1653
2107,1934
1495,2271
1707,424
762,2082
174,965
421,2206
2560,404
2576,1500
2442,1022
1283,240
1822,1760
1295,1206
1147,819
1145,1545
2270,1527
482,2114
1829,577
674,1455
1380,904
1556,2214
2105,697
1226,2008
1238,731
7,1179
2565,2039
2521,1435
1257,2175
1686,2268
2381,212
44,406
790,1169
2421,373
918,47
1694,313
56,263
575,527
339,1361
467,1197
1384,1495
1300,1722
1699,257
970,1850
1947,1779
1438,1659
649,1483
1266,2142
524,1224
72,1087
922,1316
1041,1833
1664,782
1234,1641
1221,1616
1236,660
590,36
1751,1273
1188,2024
1928,630
1972,778
2415,1309
2587,440
2102,967
307,2161
2074,578
18,1164
593,1740
702,1173
959,1804
1921,1287
1356,332
272,585
1142,1839
2434,615
1210,635
1148,1402
545,1160
877,103
1807,1453
1140,1547
1341,2199
680,1887
264,1266
2480,1849
2194,116
1416,2275
215,1777
2291,936
1990,1489
2477,228
1747,2105
2121,1893
1466,1444
650,172
2321,1175
1164,329
2007,1198
180,1668
1841,397
1503,1967
552,1538
24,159
1219,882
2401,515
55,1694
1274,1262
1832,654
1434,1269
2179,1254
768,1170
1303,2237
2432,805
678,1629
1059,45
688,1866
805,637
661,1836
1096,2246
1355,1746
601,438
551,168
1674,466
1242,279
1383,394
2350,253
1007,1370
1642,2155
1386,1853
2522,348
2084,1619
1419,2173
2232,1787
739,1554
716,2012
1042,1638
2113,391
1613,2015
2386,1548
2419,1420
1208,275
1491,1650
246,1497
2177,1817
2573,1847
2267,108
1646,894
2262,1424
1379,1792
2407,113
1731,1184
98,1908
697,1590
1637,2272
1229,664
2410,1202
2580,616
2338,2288
1222,392
2055,519
2090,289
1329,1872
495,1103
405,2138
1798,2182
2348,1636
1941,1750
2027,1966
533,1008
2092,2054
1749,160
1517,2047
992,1637
1031,1501
488,2062
1435,628
2511,2286
854,1156
368,1921
1395,1632
2101,2197
2049,838
317,1182
2356,461
1196,1030
1959,1970
1700,1725
28,1176
1000,261
957,2101
921,400
52,1680
670,587
2043,1737
403,1894
1548,2291
2383,1071
1872,1174
2312,487
2152,1166
1092,1356
2436,600
404,1676
1158,175
2255,918
1359,1868
2263,1140
1591,128
1392,708
1740,169
2478,381
1377,518
1779,1258
1526,1770
306,1522
177,8
1562,2274
1907,1311
1071,1802
1214,1536
1111,614
1764,1429
2474,1924
599,987
2077,1532
627,1588
2465,182
972,1513
1609,2116
1574,326
2173,1889
1330,2117
2138,2111
1821,1345
1834,601
1552,2075
85,1539
525,639
1124,29
2456,1154
639,218
400,2115
265,1661
2427,2260
369,1200
687,1855
2394,409
225,760
1393,241
1276,1905
2095,1962
1954,1323
2329,1563
1714,1270
251,724
1069,905
2450,198
2558,1167
362,174
458,2118
323,24
2455,570
1730,1959
1635,1695
1143,2146
1729,1150
1894,2204
1671,7
37,1199
720,1248
1844,605
866,553
2046,582
198,1220
752,1277
466,510
1727,1937
2424,620
1063,105
2151,1225
919,1507
927,590
1787,1634
2264,2170
1034,1371
1481,1048
2446,1581
2547,1769
1880,1852
1444,1673
1489,365
2315,379
668,1988
117,596
677,1366
1369,2124
1054,1155
460,369
2461,1260
1009,1226
1135,906
876,1549
452,912
671,2290
289,1697
2588,1956
221,248
1697,390
555,2025
212,1310
644,591
139,1491
14,2106
2600,956
382,2058
2435,1665
578,2248
1789,1306
803,2041
1825,1307
1665,1537
1333,354
2371,343
1837,427
232,213
969,133
513,1717
838,1490
1090,1692
492,2112
510,2097
64,1256
602,1257
245,1215
157,1822
1410,1210
613,1826
1717,110
273,2285
357,251
2135,2113
1967,1265
2156,961
937,1550
223,2110
1701,1189
2470,342
1689,1622
418,1529
1802,579
449,586
2391,551
730,741
1962,867
1943,1781
266,118
673,1322
2071,627
562,235
1254,1452
1884,1544
387,547
1320,1684
2545,1753
2257,520
1866,249
1958,283
1541,255
1462,290
2524,1542
1291,2109
411,1823
1321,2027
162,1600
2519,1741
178,549
58,147
659,2042
127,34
2068,703
530,1633
2365,1838
182,638
1476,216
2216,851
653,927
2035,612
2287,85
1163,1752
2535,40
2065,61
1797,690
125,272
1969,881
249,1806
118,1244
1086,917
314,1274
775,344
2494,1159
2412,1000
1017,1977
1340,1228
86,499
2597,1982
2550,1272
909,1756
1712,1845
899,1814
886,1899
2044,129
1938,73
1814,1496
2502,1278
1722,1599
2357,188
1180,56
1397,1216
2125,1235
1725,624
1362,1232
1448,476
1989,1652
303,1911
1752,1183
763,1204
175,1234
1351,1231
1119,1614
11,2010
2274,41
2144,2064
1099,1666
1770,1605
1217,1340
2014,1526
826,562
342,2186
2154,1162
1371,1776
987,1675
131,564
1682,388
1639,649
1107,1939
753,1229
971,1152
377,245
2057,1533
2374,234
508,1233
1173,448
625,978
617,35
1127,534
698,1745
1151,1604
1243,2119
2422,1825
2221,1965
6,746
1424,1540
2249,1828
268,1964
2272,368
2431,1916
2004,1736
2602,1565
425,1187
1374,1842
1956,1677
960,1098
1082,1535
2010,2191
2385,1157
2368,925
742,152
2358,869
1753,589
1759,2108
471,1239
1795,1024
1713,46
1557,2226
1259,1017
2404,1163
1599,1524
1411,1230
277,363
931,38
2500,1541
1342,362
2473,451
1532,327
1946,2145
155,659
1091,1168
2592,349
2260,523
399,658
726,526
48,360
1710,2136
2163,747
974,395
977,544
498,750
1645,546
2601,650
666,588
968,924
1848,668
781,2133
1709,661
825,662
795,1685
2501,393
