cluster_id,entity_id,source
86,http://www.google.com/base/feeds/snippets/11958168742202087168,google
87,b00009m8ur,amazon
87,http://www.google.com/base/feeds/snippets/13743628234242373469,google
88,b00009qenn,amazon
88,http://www.google.com/base/feeds/snippets/18444799765271946003,google
88,http://www.google.com/base/feeds/snippets/9685584718207146115,google
89,b00009v3nw,amazon
89,http://www.google.com/base/feeds/snippets/16452108546715101414,google
90,b00009vrfk,amazon
90,http://www.google.com/base/feeds/snippets/13704505045182265069,google
90,b000f6ws54,amazon
90,http://www.google.com/base/feeds/snippets/12049235575237146821,google
91,b0000afu4e,amazon
91,http://www.google.com/base/feeds/snippets/10376000923691891679,google
92,b0000afwwl,amazon
92,http://www.google.com/base/feeds/snippets/13212011831648264042,google
93,b0000ak7c5,amazon
93,http://www.google.com/base/feeds/snippets/18424334149556003404,google
94,b0000aka82,amazon
94,http://www.google.com/base/feeds/snippets/15883771067913561390,google
95,b0000als2s,amazon
95,http://www.google.com/base/feeds/snippets/17832927937923546408,google
96,b0000azk3v,amazon
96,http://www.google.com/base/feeds/snippets/8506958797516287357,google
96,b000e3fn4g,amazon
96,http://www.google.com/base/feeds/snippets/5449819493015414043,google
97,b0000azvvs,amazon
97,http://www.google.com/base/feeds/snippets/2914315195947217599,google
98,b0000bx891,amazon
98,http://www.google.com/base/feeds/snippets/18080236342166120371,google
98,b0009jhv1s,amazon
99,b0000c4dx0,amazon
99,http://www.google.com/base/feeds/snippets/18433413888105089937,google
99,b0000c7gep,amazon
99,http://www.google.com/base/feeds/snippets/17529354471116146619,google
99,http://www.google.com/base/feeds/snippets/18343959075631403504,google
100,b0000c4m1w,amazon
100,http://www.google.com/base/feeds/snippets/17149576701498164512,google
101,b0000c6eol,amazon
101,http://www.google.com/base/feeds/snippets/1766122214269018147,google
102,b0000c6fjm,amazon
102,http://www.google.com/base/feeds/snippets/18413075895200367717,google
103,b0000c7fpt,amazon
103,http://www.google.com/base/feeds/snippets/17175991674191849246,google
103,http://www.google.com/base/feeds/snippets/13771177133224281760,google
103,b00070ouja,amazon
104,b0000ca2ix,amazon
104,http://www.google.com/base/feeds/snippets/18405769282316939471,google
105,b0000cc75j,amazon
105,http://www.google.com/base/feeds/snippets/12875383768036370563,google
105,http://www.google.com/base/feeds/snippets/13439746380265075368,google
106,b0000cg4ah,amazon
106,http://www.google.com/base/feeds/snippets/13453533093802675063,google
106,http://www.google.com/base/feeds/snippets/18417940197818815384,google
107,b0000dbykm,amazon
107,http://www.google.com/base/feeds/snippets/18434163358494173665,google
108,b0000dk573,amazon
108,http://www.google.com/base/feeds/snippets/17407485579094223073,google
108,b00076ywii,amazon
108,http://www.google.com/base/feeds/snippets/17077922689318325801,google
109,b0000dzfvd,amazon
109,http://www.google.com/base/feeds/snippets/5658005667319165691,google
109,http://www.google.com/base/feeds/snippets/17922590680219981437,google
109,http://www.google.com/base/feeds/snippets/53664055052324568,google
109,http://www.google.com/base/feeds/snippets/12994019030325848337,google
110,b0000swrmq,amazon
110,http://www.google.com/base/feeds/snippets/13293570679147842615,google
111,b0000vmim2,amazon
111,http://www.google.com/base/feeds/snippets/17335686828900761528,google
112,b0000y7wc0,amazon
112,http://www.google.com/base/feeds/snippets/13418238453666045826,google
113,b0000y7wck,amazon
113,http://www.google.com/base/feeds/snippets/13726998241496860922,google
113,b000i8od3y,amazon
113,http://www.google.com/base/feeds/snippets/17828266310377038415,google
113,b000i8od5w,amazon
113,b000i8od4i,amazon
113,b000i8od48,amazon
113,http://www.google.com/base/feeds/snippets/18362654520356707985,google
113,b00069e7ko,amazon
114,b0000ycfcw,amazon
114,http://www.google.com/base/feeds/snippets/321181551780335576,google
115,b0000ycfdg,amazon
115,http://www.google.com/base/feeds/snippets/13728717906019565465,google
116,b0000ycfe0,amazon
116,http://www.google.com/base/feeds/snippets/8175198959985911471,google
117,b0000yebre,amazon
117,http://www.google.com/base/feeds/snippets/4921806606938865897,google
118,b000100eg4,amazon
118,http://www.google.com/base/feeds/snippets/18384385996318614203,google
119,b00014tct0,amazon
119,http://www.google.com/base/feeds/snippets/13709659866021319390,google
120,b000192rq0,amazon
120,http://www.google.com/base/feeds/snippets/13106173681796275626,google
121,b00019jgwi,amazon
121,http://www.google.com/base/feeds/snippets/407742822135371560,google
122,b0001av65w,amazon
122,http://www.google.com/base/feeds/snippets/18312853825749428303,google
123,b0001d56uu,amazon
123,http://www.google.com/base/feeds/snippets/18039361276696190381,google
124,b0001db6i6,amazon
124,http://www.google.com/base/feeds/snippets/12904825904608701558,google
125,b0001fyrq2,amazon
125,http://www.google.com/base/feeds/snippets/6239309275726276581,google
125,http://www.google.com/base/feeds/snippets/4818950838228892044,google
125,b0001fyrqm,amazon
126,b0001fyrqc,amazon
126,http://www.google.com/base/feeds/snippets/12105115514315351902,google
126,http://www.google.com/base/feeds/snippets/13919947739364726744,google
127,b0001ghg64,amazon
127,http://www.google.com/base/feeds/snippets/17878975434909198145,google
128,b0001gjc52,amazon
128,http://www.google.com/base/feeds/snippets/13642535173107321529,google
129,b0001gngl8,amazon
129,http://www.google.com/base/feeds/snippets/9889997485442958372,google
130,b0001gu7di,amazon
130,http://www.google.com/base/feeds/snippets/12643092178258671772,google
130,http://www.google.com/base/feeds/snippets/13540884315258409885,google
130,b000bckm7i,amazon
130,b000bwbtwu,amazon
130,b000bwbu6u,amazon
130,b000b6n2m6,amazon
130,b0001gu7jc,amazon
130,http://www.google.com/base/feeds/snippets/17037106486883484113,google
130,http://www.google.com/base/feeds/snippets/16913213829530790894,google
131,b0001gu7g0,amazon
131,http://www.google.com/base/feeds/snippets/13358892717573509768,google
132,b0001h5w9g,amazon
132,http://www.google.com/base/feeds/snippets/16777357826655096085,google
132,b0006z16qq,amazon
133,b0001h9l5m,amazon
133,http://www.google.com/base/feeds/snippets/15812045656958608251,google
134,b0001ipy66,amazon
134,http://www.google.com/base/feeds/snippets/17321125761149481127,google
135,b0001mbatc,amazon
135,http://www.google.com/base/feeds/snippets/17075992384109050018,google
136,b0001na35s,amazon
136,http://www.google.com/base/feeds/snippets/12803990753739124569,google
137,b0001wn0ky,amazon
137,http://www.google.com/base/feeds/snippets/16942168582476586182,google
137,b0002oqy1i,amazon
137,http://www.google.com/base/feeds/snippets/16969493842479402672,google
137,http://www.google.com/base/feeds/snippets/2691848002513611613,google
138,b0001wn0li,amazon
138,http://www.google.com/base/feeds/snippets/18379653518269884966,google
139,b0001wn0sq,amazon
139,http://www.google.com/base/feeds/snippets/7946849252371593289,google
139,b0001wn1fs,amazon
139,http://www.google.com/base/feeds/snippets/18405423952856861080,google
139,http://www.google.com/base/feeds/snippets/17465833205726596592,google
139,http://www.google.com/base/feeds/snippets/18378048708444515155,google
140,b0001wn18u,amazon
140,http://www.google.com/base/feeds/snippets/664913958514106734,google
141,b0001wn1a8,amazon
141,http://www.google.com/base/feeds/snippets/15832790434131694955,google
142,b0001wn1ee,amazon
142,http://www.google.com/base/feeds/snippets/12776057589362570320,google
143,b0001xdysq,amazon
143,http://www.google.com/base/feeds/snippets/10775485982845096156,google
144,b0001xngz2,amazon
144,http://www.google.com/base/feeds/snippets/5836713568200382986,google
144,b0001xnkoy,amazon
144,http://www.google.com/base/feeds/snippets/17826820522977097999,google
144,http://www.google.com/base/feeds/snippets/10307558685940721323,google
144,b000byruai,amazon
145,b0001xnkp8,amazon
145,http://www.google.com/base/feeds/snippets/12656847251589121665,google
146,b0001y7poo,amazon
146,http://www.google.com/base/feeds/snippets/8489592412659021834,google
146,http://www.google.com/base/feeds/snippets/4468026794504477734,google
146,http://www.google.com/base/feeds/snippets/13598501353144283116,google
147,b0001ym04e,amazon
147,http://www.google.com/base/feeds/snippets/14982952588732100452,google
148,b0001zjrus,amazon
148,http://www.google.com/base/feeds/snippets/12794387524239668290,google
149,b000205lzm,amazon
149,http://www.google.com/base/feeds/snippets/13691825178637426167,google
150,b000205mvk,amazon
150,http://www.google.com/base/feeds/snippets/13808926181344854006,google
151,b00021lrw2,amazon
151,http://www.google.com/base/feeds/snippets/6591008499871907116,google
152,b00022ptru,amazon
152,http://www.google.com/base/feeds/snippets/17328834654193310444,google
153,b00022ptt8,amazon
153,http://www.google.com/base/feeds/snippets/13616236861396817271,google
154,b000230e4m,amazon
154,http://www.google.com/base/feeds/snippets/3000347833164648276,google
155,b00023azve,amazon
155,http://www.google.com/base/feeds/snippets/13999576641352614864,google
155,b000h20hu4,amazon
155,http://www.google.com/base/feeds/snippets/17967900865986277130,google
155,b000kbszns,amazon
155,b000hed3fs,amazon
155,http://www.google.com/base/feeds/snippets/17896835956549874370,google
155,http://www.google.com/base/feeds/snippets/14691100460127614059,google
155,http://www.google.com/base/feeds/snippets/12644706112820906522,google
155,http://www.google.com/base/feeds/snippets/4811212829822917671,google
155,b000h1xy3m,amazon
155,http://www.google.com/base/feeds/snippets/17451370028015177558,google
156,b00024wjrq,amazon
156,http://www.google.com/base/feeds/snippets/16744224390148606478,google
157,b00024yohy,amazon
157,http://www.google.com/base/feeds/snippets/9205821354688722990,google
158,b0002664gq,amazon
158,http://www.google.com/base/feeds/snippets/11869606589747761538,google
159,b0002667o0,amazon
159,http://www.google.com/base/feeds/snippets/9938979900399241153,google
160,b0002667rc,amazon
160,http://www.google.com/base/feeds/snippets/10995621697768374915,google
161,b00026s6da,amazon
161,http://www.google.com/base/feeds/snippets/12216605141298200524,google
162,b0002719lk,amazon
162,http://www.google.com/base/feeds/snippets/18416093365515680633,google
162,http://www.google.com/base/feeds/snippets/16095449252075583329,google
163,b0002735fi,amazon
163,http://www.google.com/base/feeds/snippets/18409154395025279191,google
164,b00029bosq,amazon
164,http://www.google.com/base/feeds/snippets/10898705926445837951,google
165,b00029bqa2,amazon
165,http://www.google.com/base/feeds/snippets/18431790997623472871,google
166,b00029rapc,amazon
166,http://www.google.com/base/feeds/snippets/17059526546034030562,google
167,b0002agbtc,amazon
167,http://www.google.com/base/feeds/snippets/8709560014305112537,google
167,b0006nkbn2,amazon
168,b0002b0qfg,amazon
168,http://www.google.com/base/feeds/snippets/11267581873345425673,google
169,b0002bqqtq,amazon
169,http://www.google.com/base/feeds/snippets/12603976278153658661,google
170,b0002bqrq8,amazon
170,http://www.google.com/base/feeds/snippets/1081494753292983123,google
170,http://www.google.com/base/feeds/snippets/5964541247628078613,google
171,b0002bqs8u,amazon
171,http://www.google.com/base/feeds/snippets/9666434905621047995,google
172,b0002c3vqq,amazon
172,http://www.google.com/base/feeds/snippets/18371416588940021581,google
173,b0002ce0v6,amazon
173,http://www.google.com/base/feeds/snippets/17297585967951704634,google
174,b0002cu1nw,amazon
174,http://www.google.com/base/feeds/snippets/13725607155690879229,google
175,b0002dlrru,amazon
175,http://www.google.com/base/feeds/snippets/18363181454550367129,google
176,b0002e3g6o,amazon
176,http://www.google.com/base/feeds/snippets/18384557845547191313,google
177,b0002e3lpk,amazon
177,http://www.google.com/base/feeds/snippets/3815040086805205738,google
178,b0002fgfiy,amazon
178,http://www.google.com/base/feeds/snippets/16668702350993735780,google
179,b0002ip4lu,amazon
179,http://www.google.com/base/feeds/snippets/16739935323659993586,google
180,b0002itt84,amazon
180,http://www.google.com/base/feeds/snippets/15803472930005112677,google
181,b0002j6i2s,amazon
181,http://www.google.com/base/feeds/snippets/11142346570518392535,google
182,b0002jtvng,amazon
182,http://www.google.com/base/feeds/snippets/5572182459728876600,google
183,b0002nt34o,amazon
183,http://www.google.com/base/feeds/snippets/5527718669808727624,google
183,http://www.google.com/base/feeds/snippets/13442788600745771907,google
184,b0002qnd2y,amazon
184,http://www.google.com/base/feeds/snippets/975032998818002648,google
185,b0002r74a0,amazon
185,http://www.google.com/base/feeds/snippets/18380144380139373224,google
186,b0002t867s,amazon
186,http://www.google.com/base/feeds/snippets/13758530883098400588,google
187,b0002tpg1w,amazon
187,http://www.google.com/base/feeds/snippets/13067057848921997170,google
188,b0002uhuii,amazon
188,http://www.google.com/base/feeds/snippets/5487359335167368126,google
189,b0002vcuzk,amazon
189,http://www.google.com/base/feeds/snippets/14443906686010295390,google
190,b0002w30e4,amazon
190,http://www.google.com/base/feeds/snippets/17020261670293385352,google
191,b0002w37x8,amazon
191,http://www.google.com/base/feeds/snippets/18444171148464728826,google
192,b0002wt64m,amazon
192,http://www.google.com/base/feeds/snippets/1522029332117434843,google
193,b0002x1omi,amazon
193,http://www.google.com/base/feeds/snippets/7039940734695244235,google
194,b0002yiuns,amazon
194,http://www.google.com/base/feeds/snippets/17602054056835540213,google
195,b0002z4boo,amazon
195,http://www.google.com/base/feeds/snippets/11487394514676430806,google
196,b0002z8a1o,amazon
196,http://www.google.com/base/feeds/snippets/18163685181387991761,google
197,b000300guq,amazon
197,http://www.google.com/base/feeds/snippets/12945777518853966660,google
198,b000300hhi,amazon
198,http://www.google.com/base/feeds/snippets/13558726664717453661,google
198,b0007q7mg2,amazon
198,http://www.google.com/base/feeds/snippets/13198059612829852990,google
199,b00030cbu4,amazon
199,http://www.google.com/base/feeds/snippets/18379664802687261824,google
200,b00030fsyk,amazon
200,http://www.google.com/base/feeds/snippets/9843714299914050934,google
201,b000311y4w,amazon
201,http://www.google.com/base/feeds/snippets/13263543491904359774,google
202,b000314vvu,amazon
202,http://www.google.com/base/feeds/snippets/18384366678790095384,google
203,b00032hexq,amazon
203,http://www.google.com/base/feeds/snippets/6856336028258284106,google
204,b00032hey0,amazon
204,http://www.google.com/base/feeds/snippets/13776469109811872414,google
205,b00032heya,amazon
205,http://www.google.com/base/feeds/snippets/6195321262763979528,google
206,b00032heyk,amazon
206,http://www.google.com/base/feeds/snippets/14100958400236899770,google
207,b00032q1hq,amazon
207,http://www.google.com/base/feeds/snippets/13733608404772273482,google
208,b0003517ls,amazon
208,http://www.google.com/base/feeds/snippets/11976142486373245711,google
209,b0004f367u,amazon
209,http://www.google.com/base/feeds/snippets/9680039907704769193,google
209,b000ieaplw,amazon
210,b00061m0qk,amazon
210,http://www.google.com/base/feeds/snippets/17936351408567096042,google
211,b00061u8sc,amazon
211,http://www.google.com/base/feeds/snippets/12121003713992255160,google
212,b00062ak2k,amazon
212,http://www.google.com/base/feeds/snippets/17956249157120493393,google
213,b00062uji0,amazon
213,http://www.google.com/base/feeds/snippets/2644254417608822315,google
214,b00062vfec,amazon
214,http://www.google.com/base/feeds/snippets/17362544992159710827,google
215,b00062vos4,amazon
215,http://www.google.com/base/feeds/snippets/18011289804558195936,google
216,b000636jii,amazon
216,http://www.google.com/base/feeds/snippets/18363631686299175998,google
217,b00063blg8,amazon
217,http://www.google.com/base/feeds/snippets/18399719239824156071,google
218,b0006513tg,amazon
218,http://www.google.com/base/feeds/snippets/5781318040297863663,google
219,b00065hjvc,amazon
219,http://www.google.com/base/feeds/snippets/17535862274044952617,google
220,b00068u7ww,amazon
220,http://www.google.com/base/feeds/snippets/13815055497602261010,google
221,b0006aao96,amazon
221,http://www.google.com/base/feeds/snippets/15911936238938935149,google
222,b0006aao9g,amazon
222,http://www.google.com/base/feeds/snippets/15937975832085771486,google
223,b0006b4zr2,amazon
223,http://www.google.com/base/feeds/snippets/18387344743770716829,google
224,b0006b64v2,amazon
224,http://www.google.com/base/feeds/snippets/18369825056478487049,google
225,b0006b6b1a,amazon
225,http://www.google.com/base/feeds/snippets/18378422702839985200,google
226,b0006g2tum,amazon
226,http://www.google.com/base/feeds/snippets/18352674914916743912,google
227,b0006g2tys,amazon
227,http://www.google.com/base/feeds/snippets/13611923330241956429,google
228,b0006g2z7e,amazon
228,http://www.google.com/base/feeds/snippets/18389048469504944658,google
229,b0006g31i6,amazon
229,http://www.google.com/base/feeds/snippets/18405362244680246986,google
230,b0006ma3bs,amazon
230,http://www.google.com/base/feeds/snippets/16814254064816255791,google
231,b0006n99k8,amazon
231,http://www.google.com/base/feeds/snippets/13001789792488946718,google
232,b0006ni698,amazon
232,http://www.google.com/base/feeds/snippets/11865417944403325412,google
233,b0006se5bq,amazon
233,http://www.google.com/base/feeds/snippets/18428750969726461849,google
234,b0006vc3vc,amazon
234,http://www.google.com/base/feeds/snippets/10757354746167605311,google
234,http://www.google.com/base/feeds/snippets/13235146651353177601,google
234,http://www.google.com/base/feeds/snippets/17043638434818426828,google
234,http://www.google.com/base/feeds/snippets/4268441331041279311,google
234,http://www.google.com/base/feeds/snippets/7544553074608664218,google
235,b0006zf55o,amazon
235,http://www.google.com/base/feeds/snippets/18441504609012350988,google
236,b00070j13a,amazon
236,http://www.google.com/base/feeds/snippets/9454895680807991662,google
237,b00070j14y,amazon
237,http://www.google.com/base/feeds/snippets/12598805267732599375,google
238,b00073flao,amazon
238,http://www.google.com/base/feeds/snippets/4726171980422359572,google
238,http://www.google.com/base/feeds/snippets/13790524293567752562,google
239,b00076ywj2,amazon
239,http://www.google.com/base/feeds/snippets/12002408855288739955,google
240,b000787g6q,amazon
240,http://www.google.com/base/feeds/snippets/14035761522429892531,google
241,b00079pmwa,amazon
241,http://www.google.com/base/feeds/snippets/18400846626733696167,google
242,b00079yoii,amazon
242,http://www.google.com/base/feeds/snippets/9453018933566732249,google
243,b0007d8eq2,amazon
243,http://www.google.com/base/feeds/snippets/18445465727364031756,google
244,b0007d8esa,amazon
244,http://www.google.com/base/feeds/snippets/18385107380613832555,google
245,b0007d8r5k,amazon
245,http://www.google.com/base/feeds/snippets/13775362651326388438,google
246,b0007g9760,amazon
246,http://www.google.com/base/feeds/snippets/11567429261409321598,google
247,b0007iqg2q,amazon
247,http://www.google.com/base/feeds/snippets/18383108968754488314,google
248,b0007iqg3a,amazon
248,http://www.google.com/base/feeds/snippets/16894460490935798232,google
249,b0007l9ecw,amazon
249,http://www.google.com/base/feeds/snippets/5363123129666342202,google
250,b0007lw22q,amazon
250,http://www.google.com/base/feeds/snippets/16090908477278345856,google
250,http://www.google.com/base/feeds/snippets/4539901557040997564,google
251,b0007lw230,amazon
251,http://www.google.com/base/feeds/snippets/10595032077010116055,google
252,b0007m3pcg,amazon
252,http://www.google.com/base/feeds/snippets/11330215393556366354,google
253,b0007m69s8,amazon
253,http://www.google.com/base/feeds/snippets/17998064550570873069,google
254,b0007prnjo,amazon
254,http://www.google.com/base/feeds/snippets/18434733520229761009,google
