id_A,id_B,final_score,is_match
b000h25yr0,http://www.google.com/base/feeds/snippets/18398774476993389905,0.3852080793214674,0
b000h25yr0,http://www.google.com/base/feeds/snippets/13771177133224281760,0.41378342609313457,0
b000v7vz2e,http://www.google.com/base/feeds/snippets/14872602878188858026,0.37583135876259466,0
b000b676fa,http://www.google.com/base/feeds/snippets/4295762370065792405,0.17321587394650123,0
b000egidpe,http://www.google.com/base/feeds/snippets/4295762370065792405,0.1446162587424203,0
b000v809mk,http://www.google.com/base/feeds/snippets/17661636837802252450,0.4544917252715381,0
b000v809mk,http://www.google.com/base/feeds/snippets/11843865066277931206,0.45527073566717946,0
b000csralc,http://www.google.com/base/feeds/snippets/7893604833764557727,0.393840615116753,0
b000v7y5j4,http://www.google.com/base/feeds/snippets/17661636837802252450,0.38258256721619205,0
b000v7y5j4,http://www.google.com/base/feeds/snippets/11843865066277931206,0.4055098565727463,0
b000euhk3g,http://www.google.com/base/feeds/snippets/10688959294324458483,0.38514228198249123,0
b000o3d94m,http://www.google.com/base/feeds/snippets/5515688203820371988,0.519463780331012,1
b000o3d94m,http://www.google.com/base/feeds/snippets/17926987006913487270,0.40192750408733086,0
b000ffsgho,http://www.google.com/base/feeds/snippets/17926987006913487270,0.4660440442071173,0
b000gcd73y,http://www.google.com/base/feeds/snippets/18445827127704822533,0.3684253292488749,0
b00002s6sc,http://www.google.com/base/feeds/snippets/1203903874013146755,0.4015270341252128,0
b00002s6sc,http://www.google.com/base/feeds/snippets/12525003246277129153,0.4015270341252128,0
b000cditbc,http://www.google.com/base/feeds/snippets/18412791404030697965,0.23334949231145782,0
b000fjs8sc,http://www.google.com/base/feeds/snippets/18412791404030697965,0.2329342927550931,0
b0009y6ewu,http://www.google.com/base/feeds/snippets/18412791404030697965,0.15433449683879824,0
b000bo9rt0,http://www.google.com/base/feeds/snippets/18445827127704822533,0.33842577881962044,0
b000fabege,http://www.google.com/base/feeds/snippets/18445827127704822533,0.34732967817582333,0
b000162zq0,http://www.google.com/base/feeds/snippets/18445827127704822533,0.2901616380062952,0
b000h774k0,http://www.google.com/base/feeds/snippets/18445827127704822533,0.32099772656168857,0
b0009yegcu,http://www.google.com/base/feeds/snippets/18445827127704822533,0.3272284501701784,0
b000b6n2o4,http://www.google.com/base/feeds/snippets/18445827127704822533,0.3015477508551292,0
b000edjjhs,http://www.google.com/base/feeds/snippets/18412791404030697965,0.17366459854660107,0
b000epcfz4,http://www.google.com/base/feeds/snippets/18445827127704822533,0.18099260289351726,0
b000fb9w3a,http://www.google.com/base/feeds/snippets/18445827127704822533,0.30019929859872146,0
b000gkxmea,http://www.google.com/base/feeds/snippets/18445827127704822533,0.18056098185294656,0
b000ivkrvs,http://www.google.com/base/feeds/snippets/18445827127704822533,0.32513344166936975,0
b000ivkrww,http://www.google.com/base/feeds/snippets/18445827127704822533,0.348665280277097,0
b00006jo4g,http://www.google.com/base/feeds/snippets/10901373095934236651,0.47660666748475744,0
b00006jo4g,http://www.google.com/base/feeds/snippets/11265957088683077055,0.47660666748475744,0
b00004tj14,http://www.google.com/base/feeds/snippets/18395209041486825295,0.4011622839019809,0
b00002s5ig,http://www.google.com/base/feeds/snippets/10901373095934236651,0.49017610761243074,0
b00002s5ig,http://www.google.com/base/feeds/snippets/11265957088683077055,0.49017610761243074,0
b000exq2cs,http://www.google.com/base/feeds/snippets/18387170188665857199,0.4332037417408094,0
b000exw510,http://www.google.com/base/feeds/snippets/18387170188665857199,0.3996641922965588,0
b0001ym04e,http://www.google.com/base/feeds/snippets/17199484078910375888,0.27277830547407655,0
b000afkxso,http://www.google.com/base/feeds/snippets/16880957175645692718,0.18570343596296324,0
b000o39tgo,http://www.google.com/base/feeds/snippets/16880028183560827373,0.41711239832450936,0
b000cc09uw,http://www.google.com/base/feeds/snippets/1611810981921795487,0.2540286249209342,0
b0007yepy6,http://www.google.com/base/feeds/snippets/10066664236286478958,0.325959522704061,0
b000i7zabo,http://www.google.com/base/feeds/snippets/16964964575879653222,0.30148632802418046,0
b0007r7e7i,http://www.google.com/base/feeds/snippets/13962528990635632990,0.24919985024413138,0
b0001ym04e,http://www.google.com/base/feeds/snippets/12776057589362570320,0.22835910257768782,0
b000cditbc,http://www.google.com/base/feeds/snippets/1611810981921795487,0.25850399116310485,0
b000hcxklc,http://www.google.com/base/feeds/snippets/18416188802563653999,0.20463586088282515,0
b0007yepyg,http://www.google.com/base/feeds/snippets/10066664236286478958,0.24756732472333726,0
b000afkxso,http://www.google.com/base/feeds/snippets/15389880066298029811,0.19954746274490662,0
b000bd1ad2,http://www.google.com/base/feeds/snippets/15389880066298029811,0.22374793199612442,0
b000nkj29c,http://www.google.com/base/feeds/snippets/16573354058682977088,0.23636491005525265,0
b000t53788,http://www.google.com/base/feeds/snippets/18400264612493053038,0.2025938875158928,0
b000nkj29c,http://www.google.com/base/feeds/snippets/4699273716641936158,0.24263132664273307,0
b000t53788,http://www.google.com/base/feeds/snippets/15988714852413665745,0.2235947080329766,0
b0006aaoiw,http://www.google.com/base/feeds/snippets/13962528990635632990,0.2619328925754654,0
b000hlt5hq,http://www.google.com/base/feeds/snippets/17221922176779319047,0.21672859058344857,0
b000bd1ad2,http://www.google.com/base/feeds/snippets/16880957175645692718,0.17959100912424197,0
b000cc22ys,http://www.google.com/base/feeds/snippets/1611810981921795487,0.23579901904803333,0
b00008nruc,http://www.google.com/base/feeds/snippets/18411875162562199123,0.14846561095412802,0
b000btas3y,http://www.google.com/base/feeds/snippets/16880957175645692718,0.23303280955209832,0
b0009y6ewu,http://www.google.com/base/feeds/snippets/1611810981921795487,0.22483871696935787,0
b0009xb12o,http://www.google.com/base/feeds/snippets/14443748429238960679,0.1830379746385879,0
b000mcianu,http://www.google.com/base/feeds/snippets/18055289311900407768,0.4112632090586874,0
b000i7zabo,http://www.google.com/base/feeds/snippets/14079779635185918620,0.2468442098813164,0
b000bcz8ng,http://www.google.com/base/feeds/snippets/11347715051073156775,0.22655837058373574,0
b0009xb12o,http://www.google.com/base/feeds/snippets/1611810981921795487,0.23694893582677104,0
b000in351k,http://www.google.com/base/feeds/snippets/17326098494894452732,0.23004623975720667,0
b000in8nhq,http://www.google.com/base/feeds/snippets/17326098494894452732,0.2344787513412258,0
b000cc22ys,http://www.google.com/base/feeds/snippets/13430373859650330295,0.22873511866400517,0
b000fqvxf0,http://www.google.com/base/feeds/snippets/1611810981921795487,0.2857469951344631,0
b000hpf7p6,http://www.google.com/base/feeds/snippets/11843865066277931206,0.2663485563810364,0
b000hpf7p6,http://www.google.com/base/feeds/snippets/1943468973342706865,0.2905280396505027,0
b000ju9ndq,http://www.google.com/base/feeds/snippets/14079779635185918620,0.1922484429405159,0
b0002vcuzk,http://www.google.com/base/feeds/snippets/16964964575879653222,0.20030044742970587,0
b0002vcuzk,http://www.google.com/base/feeds/snippets/14079779635185918620,0.20502549633220563,0
b000h774k0,http://www.google.com/base/feeds/snippets/18358728426530670777,0.2908145450587234,0
b000fqvxf0,http://www.google.com/base/feeds/snippets/14443748429238960679,0.212290821866641,0
b000cc09uw,http://www.google.com/base/feeds/snippets/16880957175645692718,0.3026559428758624,0
b000btas3y,http://www.google.com/base/feeds/snippets/14443748429238960679,0.2025417647079687,0
b000gcd73y,http://www.google.com/base/feeds/snippets/18405058220481329541,0.17145332801049049,0
b0007g9760,http://www.google.com/base/feeds/snippets/13804410937823415271,0.2515431040784837,0
b000ju9ndq,http://www.google.com/base/feeds/snippets/18177463782265275234,0.19844239872647873,0
b0007yll20,http://www.google.com/base/feeds/snippets/11553460726656084647,0.20323438914549213,0
b0009yegcu,http://www.google.com/base/feeds/snippets/13769671790180310327,0.296812448116973,0
b0002nt5ho,http://www.google.com/base/feeds/snippets/18381906790026125106,0.2038770172710107,0
b000bcz8ng,http://www.google.com/base/feeds/snippets/15389880066298029811,0.2519321095525463,0
b0006aaoiw,http://www.google.com/base/feeds/snippets/1883379429602083103,0.30170170247644923,0
b000in351k,http://www.google.com/base/feeds/snippets/17036928989465404370,0.22419527610674722,0
b000in8nhq,http://www.google.com/base/feeds/snippets/17036928989465404370,0.22772428567813116,0
b0007r7e7i,http://www.google.com/base/feeds/snippets/1883379429602083103,0.2600262477150231,0
b00004tj14,http://www.google.com/base/feeds/snippets/2930329403993141037,0.21647853742030132,0
b000h1xy3m,http://www.google.com/base/feeds/snippets/17451370028015177558,0.8442764539353764,1
b0007yll20,http://www.google.com/base/feeds/snippets/3473826515983580841,0.19528922165351528,0
b000rhdusa,http://www.google.com/base/feeds/snippets/4233168214815079628,0.27907799822110224,0
b000o39tgo,http://www.google.com/base/feeds/snippets/5654238078872944077,0.20968296844959988,0
b000edjjhs,http://www.google.com/base/feeds/snippets/14443748429238960679,0.30726492309929343,0
b000ndibjq,http://www.google.com/base/feeds/snippets/18406867413031084183,0.5578890487855801,1
b000162zq0,http://www.google.com/base/feeds/snippets/18382903514613113420,0.2402003835274999,0
b000io7a9m,http://www.google.com/base/feeds/snippets/16880957175645692718,0.15917809686437318,0
b000o39u8q,http://www.google.com/base/feeds/snippets/5654238078872944077,0.18560711688930615,0
b000bo9rt0,http://www.google.com/base/feeds/snippets/16978988391209170797,0.273199285155335,0
b000o3bj3k,http://www.google.com/base/feeds/snippets/5654238078872944077,0.20893468629126244,0
b000q1pyzo,http://www.google.com/base/feeds/snippets/5654238078872944077,0.2135867465229024,0
b000o39u8q,http://www.google.com/base/feeds/snippets/15507274987164673073,0.1860636856950102,0
b000o3bj3k,http://www.google.com/base/feeds/snippets/15507274987164673073,0.20647323168739767,0
b000q1pyzo,http://www.google.com/base/feeds/snippets/15507274987164673073,0.21760900723056242,0
b000ndibkk,http://www.google.com/base/feeds/snippets/18406867413031084183,0.5593374053579699,1
b000hed3fs,http://www.google.com/base/feeds/snippets/17451370028015177558,0.6103810211202829,1
b000o3d9ce,http://www.google.com/base/feeds/snippets/5654238078872944077,0.18196886486586683,0
b000o3d9ce,http://www.google.com/base/feeds/snippets/15507274987164673073,0.18215111244320298,0
b000bhq5jw,http://www.google.com/base/feeds/snippets/13962528990635632990,0.28456012768812133,0
b000nkpf7u,http://www.google.com/base/feeds/snippets/5654238078872944077,0.17119447002222507,0
b000nkpf7u,http://www.google.com/base/feeds/snippets/15507274987164673073,0.1703567891773211,0
b000ivfciq,http://www.google.com/base/feeds/snippets/17149948893700452737,0.17024153027331504,0
b000hkpb3e,http://www.google.com/base/feeds/snippets/17758768496498527800,0.30120021516140344,0
b000bhq5jw,http://www.google.com/base/feeds/snippets/1883379429602083103,0.3068322941358873,0
b000epcfz4,http://www.google.com/base/feeds/snippets/17149948893700452737,0.22560377380395202,0
b000b6n2o4,http://www.google.com/base/feeds/snippets/18308374908816476565,0.21058435493121624,0
b00023azve,http://www.google.com/base/feeds/snippets/11816902045207686274,0.47609012068820605,0
b000pijt6i,http://www.google.com/base/feeds/snippets/2062975649512805986,0.3661987366879785,0
b000fb9w3a,http://www.google.com/base/feeds/snippets/725822618923623741,0.3540696345081064,0
b00006h38u,http://www.google.com/base/feeds/snippets/16956549603239486399,0.1591489276548884,0
b000h5j4ka,http://www.google.com/base/feeds/snippets/12991998923940483779,0.5418129005459773,1
b0002c3vqq,http://www.google.com/base/feeds/snippets/11843865066277931206,0.23015353492350726,0
b0002c3vqq,http://www.google.com/base/feeds/snippets/1943468973342706865,0.23877248983040594,0
b000rhdusa,http://www.google.com/base/feeds/snippets/7744305702477366904,0.26665770865516564,0
b000fabege,http://www.google.com/base/feeds/snippets/16978988391209170797,0.227093563613424,0
b000io7a9m,http://www.google.com/base/feeds/snippets/15389880066298029811,0.1522843181811677,0
b000gkxmea,http://www.google.com/base/feeds/snippets/15893880004435051441,0.16711860345713928,0
b000068xo6,http://www.google.com/base/feeds/snippets/18413075895200367717,0.22403215703258805,0
b000exu9ay,http://www.google.com/base/feeds/snippets/18433413888105089937,0.30473638911882617,0
b000ivkrvs,http://www.google.com/base/feeds/snippets/18382903514613113420,0.2215781696243832,0
b000ivkrww,http://www.google.com/base/feeds/snippets/18382903514613113420,0.2263767885985469,0
b000u1w4us,http://www.google.com/base/feeds/snippets/3621810113236094380,0.1904137406837343,0
b00006h38u,http://www.google.com/base/feeds/snippets/10432571578455910310,0.19926393135316967,0
b000a7mfn8,http://www.google.com/base/feeds/snippets/3360196621571367222,0.32460543924237245,0
b000b6oboy,http://www.google.com/base/feeds/snippets/12995633419619423983,0.26503831206108547,0
b000b6oboy,http://www.google.com/base/feeds/snippets/6568536681076463852,0.25620371205772263,0
b000fzxiou,http://www.google.com/base/feeds/snippets/18055289311900407768,0.28360385261893534,0
b000fzxiou,http://www.google.com/base/feeds/snippets/8395248988761650431,0.25740342934920585,0
b000fzz77q,http://www.google.com/base/feeds/snippets/18055289311900407768,0.27829577433506897,0
b000fzz77q,http://www.google.com/base/feeds/snippets/8395248988761650431,0.24463991892067194,0
b000j588g4,http://www.google.com/base/feeds/snippets/18433413888105089937,0.35229233727238807,0
b000kjzigw,http://www.google.com/base/feeds/snippets/8395248988761650431,0.28646998028270126,0
b000mcianu,http://www.google.com/base/feeds/snippets/8395248988761650431,0.24280101863432757,0
b000u1w4us,http://www.google.com/base/feeds/snippets/13321642681501377375,0.17585584126938614,0
b000f613x2,http://www.google.com/base/feeds/snippets/8283450521159112077,0.34654093378300044,0
b000hi1i9c,http://www.google.com/base/feeds/snippets/13771177133224281760,0.2612539168153548,0
b000jx1kdy,http://www.google.com/base/feeds/snippets/13771177133224281760,0.260475312744023,0
b00078x3hm,http://www.google.com/base/feeds/snippets/18435579466587005010,0.41858953884017086,0
b000aa8796,http://www.google.com/base/feeds/snippets/15315822485835000773,0.5171398693146184,1
b000g7wses,http://www.google.com/base/feeds/snippets/15318442980556593434,0.563360532090792,1
b0006g2wke,http://www.google.com/base/feeds/snippets/18416188802563653999,0.33433896662741847,0
b000aa8796,http://www.google.com/base/feeds/snippets/8283450521159112077,0.4448115597534914,0
b000h27swy,http://www.google.com/base/feeds/snippets/2209370345378693785,0.20518392692346793,0
b0009ren8e,http://www.google.com/base/feeds/snippets/13936651598678930053,0.23218150707041768,0
b000g7wses,http://www.google.com/base/feeds/snippets/17199343428206068180,0.42780775260103404,0
b0009stm6g,http://www.google.com/base/feeds/snippets/18387170188665857199,0.4609546852288456,0
b0007yepy6,http://www.google.com/base/feeds/snippets/13796906802854864998,0.29563191560461266,0
b000067fdw,http://www.google.com/base/feeds/snippets/12905177887993533095,0.24584930054275234,0
b000gamw7s,http://www.google.com/base/feeds/snippets/825708128584676723,0.39579322511229653,0
b000eqy0ss,http://www.google.com/base/feeds/snippets/17293379770636740081,0.39503765409072433,0
b000bdiqpc,http://www.google.com/base/feeds/snippets/13616236861396817271,0.21993947802876118,0
b000bckmaa,http://www.google.com/base/feeds/snippets/13468530879861986847,0.22308119677506294,0
b000v7vz2e,http://www.google.com/base/feeds/snippets/18387170188665857199,0.3967754540911797,0
b00005rd70,http://www.google.com/base/feeds/snippets/14580956550390828637,0.2562557990993394,0
b000edkurg,http://www.google.com/base/feeds/snippets/12905177887993533095,0.2570975295025741,0
b0002ibev4,http://www.google.com/base/feeds/snippets/15826564930744658524,0.24305225643549802,0
b000keho0a,http://www.google.com/base/feeds/snippets/18412806770198800753,0.590808254099354,1
b000h1xy3m,http://www.google.com/base/feeds/snippets/12644706112820906522,0.47368862902080444,0
b000g6gn2m,http://www.google.com/base/feeds/snippets/16758368985966319493,0.16482277263572997,0
b000hcl5sm,http://www.google.com/base/feeds/snippets/15826564930744658524,0.2854648795096267,0
b0002ibeve,http://www.google.com/base/feeds/snippets/15826564930744658524,0.46401638612346596,0
b00006ijx1,http://www.google.com/base/feeds/snippets/16758368985966319493,0.1916609206751939,0
b000exu9ay,http://www.google.com/base/feeds/snippets/14011249272576970385,0.3515028676417527,0
b000ab601m,http://www.google.com/base/feeds/snippets/16433681558697255842,0.3148827860166496,0
b000o39qyo,http://www.google.com/base/feeds/snippets/16758368985966319493,0.11624953717279934,0
b0009nr9mu,http://www.google.com/base/feeds/snippets/16758368985966319493,0.17543824878769582,0
b0007zf3ge,http://www.google.com/base/feeds/snippets/14580956550390828637,0.26334086343492363,0
b0002h6x34,http://www.google.com/base/feeds/snippets/10688959294324458483,0.373374103728122,0
b000b45pkk,http://www.google.com/base/feeds/snippets/13771177133224281760,0.17572744968974516,0
b00032hey0,http://www.google.com/base/feeds/snippets/18411497537643606746,0.17593081919341302,0
b000bgtvda,http://www.google.com/base/feeds/snippets/12737245292905990966,0.8088382582864716,1
b000eiau3u,http://www.google.com/base/feeds/snippets/9592753698712041843,0.2615160470469081,0
b000hlt5g2,http://www.google.com/base/feeds/snippets/1861020527779170726,0.41948136285333687,0
b000jx5nm8,http://www.google.com/base/feeds/snippets/13771177133224281760,0.2300986875140465,0
b000ezp0n8,http://www.google.com/base/feeds/snippets/3377135321507891586,0.2211777511305893,0
b000ezmxz6,http://www.google.com/base/feeds/snippets/3377135321507891586,0.22030713744680636,0
b000kn7dde,http://www.google.com/base/feeds/snippets/9592753698712041843,0.23109052393215546,0
b0002667o0,http://www.google.com/base/feeds/snippets/14357938480834022848,0.22364506355243408,0
b000bckmaa,http://www.google.com/base/feeds/snippets/3576584533164829164,0.1832451861800724,0
b00009apna,http://www.google.com/base/feeds/snippets/12243674671451624208,0.168420278194175,0
b00032hey0,http://www.google.com/base/feeds/snippets/13703162595446844265,0.22223428149398605,0
b0009n4gx0,http://www.google.com/base/feeds/snippets/2765643656625385578,0.20274126607510187,0
b0009n4gx0,http://www.google.com/base/feeds/snippets/5240409242519114973,0.20274126607510187,0
b000dn7k8y,http://www.google.com/base/feeds/snippets/15645075770736292688,0.2860252445567327,0
b00062jdka,http://www.google.com/base/feeds/snippets/10688959294324458483,0.3082746236491206,0
b000eiau3u,http://www.google.com/base/feeds/snippets/10686405526722482213,0.21890418338893783,0
b000gamw7s,http://www.google.com/base/feeds/snippets/7742313617688572944,0.2856552005780787,0
b00006ijx1,http://www.google.com/base/feeds/snippets/747800619686534084,0.13582284046142165,0
b000kn7dde,http://www.google.com/base/feeds/snippets/10686405526722482213,0.14745452280472393,0
b000gr1ceu,http://www.google.com/base/feeds/snippets/18407763828897928168,0.2048415461695382,0
b000ezp0n8,http://www.google.com/base/feeds/snippets/10686405526722482213,0.24012156059621634,0
b000ezmxz6,http://www.google.com/base/feeds/snippets/10686405526722482213,0.24242160776520277,0
b0007yepyg,http://www.google.com/base/feeds/snippets/13796906802854864998,0.20966869945946623,0
b000fbgav2,http://www.google.com/base/feeds/snippets/18364140307508478752,0.6739771374274517,1
b0002wt64m,http://www.google.com/base/feeds/snippets/18320700833356403146,0.20419876265086911,0
b0000als2s,http://www.google.com/base/feeds/snippets/13366246536827294748,0.15827213535398457,0
b0006aao9g,http://www.google.com/base/feeds/snippets/7301206683390188373,0.2772069553246679,0
b000hi1i9c,http://www.google.com/base/feeds/snippets/2651646167662758246,0.46620032111194837,0
b000jx1kdy,http://www.google.com/base/feeds/snippets/2651646167662758246,0.5667758260581844,1
b000bi8m2e,http://www.google.com/base/feeds/snippets/12905177887993533095,0.26597753127737367,0
b000qclgqo,http://www.google.com/base/feeds/snippets/10307558685940721323,0.26413969998116066,0
b000gr1ceu,http://www.google.com/base/feeds/snippets/13703162595446844265,0.21433873420202407,0
b000ayznhg,http://www.google.com/base/feeds/snippets/18364140307508478752,0.5510335352006841,1
b000bgj09k,http://www.google.com/base/feeds/snippets/18364140307508478752,0.5820815352604432,1
b00004t2un,http://www.google.com/base/feeds/snippets/13023052343955574084,0.25333585304648665,0
b00004t2un,http://www.google.com/base/feeds/snippets/13637950682292849732,0.23505579982577463,0
b000067fdw,http://www.google.com/base/feeds/snippets/12929376828198358220,0.16928153536231094,0
b00009k780,http://www.google.com/base/feeds/snippets/13657143785989719452,0.4459335195413859,0
b00009k780,http://www.google.com/base/feeds/snippets/17001745805951209994,0.4459335195413859,0
b0000ycfdq,http://www.google.com/base/feeds/snippets/10066664236286478958,0.28033156522863656,0
b0001d56uu,http://www.google.com/base/feeds/snippets/14336723873191472284,0.28575025798733683,0
b0001d56uu,http://www.google.com/base/feeds/snippets/15225033550813138835,0.20947355845311683,0
b00062jdka,http://www.google.com/base/feeds/snippets/15694710970361762708,0.18934914522565804,0
b0009hj5ve,http://www.google.com/base/feeds/snippets/13546228176125486328,0.29180805802439413,0
b000a2aknu,http://www.google.com/base/feeds/snippets/747800619686534084,0.35933205943007324,0
b000bdiqpc,http://www.google.com/base/feeds/snippets/15566059362788724237,0.20810276947564854,0
b000bi8m2e,http://www.google.com/base/feeds/snippets/18446496383812786183,0.16808151940500174,0
b000byrinm,http://www.google.com/base/feeds/snippets/17097582636162965222,0.22452643499900415,0
b000edkurg,http://www.google.com/base/feeds/snippets/18446496383812786183,0.14897687979228114,0
b000exw524,http://www.google.com/base/feeds/snippets/13441425150917109811,0.19859420234547515,0
b000ffsgho,http://www.google.com/base/feeds/snippets/7213428761907802812,0.2553515666992757,0
b000g6gn2m,http://www.google.com/base/feeds/snippets/12694731449332312647,0.20699046279937694,0
b000h27puo,http://www.google.com/base/feeds/snippets/11074001228753734927,0.23653861366830692,0
b000hcl5sm,http://www.google.com/base/feeds/snippets/18446496383812786183,0.14444167476475575,0
b000hhxeuo,http://www.google.com/base/feeds/snippets/15577341303347278445,0.24181566935421817,0
b000hhxevi,http://www.google.com/base/feeds/snippets/9068549288488528024,0.3706348250656529,0
b000hlp5w0,http://www.google.com/base/feeds/snippets/8297561352061109811,0.24705165348211955,0
b000hlp5yi,http://www.google.com/base/feeds/snippets/9068549288488528024,0.31598621362819246,0
b000olsreg,http://www.google.com/base/feeds/snippets/12572509730918455704,0.23236964312969866,0
b000p49vis,http://www.google.com/base/feeds/snippets/10066664236286478958,0.26101136071339853,0
b000qv5xqy,http://www.google.com/base/feeds/snippets/17427880553520621913,0.21021803094022334,0
b00062ujhg,http://www.google.com/base/feeds/snippets/18395874674910243298,0.3187109892950225,0
b0009stm6g,http://www.google.com/base/feeds/snippets/14872602878188858026,0.3186891008605727,0
b000fowht8,http://www.google.com/base/feeds/snippets/716894577224484053,0.6960319004007851,1
b000fjs8sc,http://www.google.com/base/feeds/snippets/3437735654737897918,0.5621171909543788,1
b00062ujhg,http://www.google.com/base/feeds/snippets/9984474904568818121,0.3178131663447214,0
b000bwbtwu,http://www.google.com/base/feeds/snippets/17037106486883484113,0.5361021121341352,1
b000bb7fjw,http://www.google.com/base/feeds/snippets/15260761427784751076,0.2591804025592806,0
b000cnf014,http://www.google.com/base/feeds/snippets/16481921705623851193,0.21804148279074648,0
b000ivjv10,http://www.google.com/base/feeds/snippets/18411875162562199123,0.7867499196732438,1
b000ivl050,http://www.google.com/base/feeds/snippets/18411875162562199123,0.8207624787004603,1
b0007ly3zu,http://www.google.com/base/feeds/snippets/1759747759895818218,0.30843638560663045,0
b000ab601m,http://www.google.com/base/feeds/snippets/8324654787720267662,0.4328417562049837,0
b0002nt34o,http://www.google.com/base/feeds/snippets/11246077198585695109,0.2942727692083563,0
b000v7vz1u,http://www.google.com/base/feeds/snippets/2255189038262879768,0.36735842823385556,0
1931102953,http://www.google.com/base/feeds/snippets/18411875162562199123,0.4130081755542001,0
b0009zhg8k,http://www.google.com/base/feeds/snippets/10856062098610973379,0.27770992844312337,0
b000ecyp0k,http://www.google.com/base/feeds/snippets/8805781114218671102,0.2293856231166988,0
b0002nt34o,http://www.google.com/base/feeds/snippets/18206581385188074066,0.2553933756343747,0
b0001fyrqm,http://www.google.com/base/feeds/snippets/17267303786019692765,0.21886245460282028,0
b0001fyrqm,http://www.google.com/base/feeds/snippets/2209370345378693785,0.22084677807238684,0
b000csralc,http://www.google.com/base/feeds/snippets/4436087621332035022,0.38618494227932587,0
b000v7v2uo,http://www.google.com/base/feeds/snippets/15438054179506762492,0.32316852111717514,0
b000v7v2uo,http://www.google.com/base/feeds/snippets/17939239291631766146,0.33432862496537896,0
b000o3ek2m,http://www.google.com/base/feeds/snippets/15438054179506762492,0.505467789856945,1
b000o3ek2m,http://www.google.com/base/feeds/snippets/17939239291631766146,0.47937966430103884,0
b000hev6fw,http://www.google.com/base/feeds/snippets/16433681558697255842,0.3544466583844252,0
b000fowht8,http://www.google.com/base/feeds/snippets/18197889323079921411,0.281537469540712,0
b0001fyrq2,http://www.google.com/base/feeds/snippets/11630432614273539055,0.40008703467644613,0
