id_A,id_B,certificate_score,evidence_count,witness_path,region_size,jaccard_score,tfidf_score,sbert_score,value_score,is_match
33595,207506251,8.796071,6,strong_rescue::anchor_bigram|block_id|field_presence|long_pair|model_code|token_skeleton,1,0.11538461538461539,0.15617856759324655,0.7524164812353734,0.3413265547377451,0
33569,207388758,8.676801,5,strong_rescue::anchor_bigram|block_id|long_pair|model_code|token_skeleton,1,0.1509433962264151,0.248902223823388,0.8140905522385337,0.40464539076277894,0
33591,207388758,8.676801,5,strong_rescue::anchor_bigram|block_id|long_pair|model_code|token_skeleton,1,0.14545454545454545,0.24340742012213312,0.8105735427068789,0.39981183609451915,0
35388,207876534,8.667354,5,strong_rescue::anchor_bigram|block_id|long_pair|model_code|token_skeleton,1,0.17391304347826086,0.3071293913279858,0.8554325076081182,0.4454916474714549,0
36556,207876534,8.660215,5,strong_rescue::anchor_bigram|block_id|long_pair|model_code|token_skeleton,1,0.16666666666666666,0.31104181614076465,0.8377896105817844,0.4384993644630719,0
34303,207660498,8.266629,5,strong_rescue::block_id|long_pair|model_code|rare_token|token_skeleton,1,0.24528301886792453,0.3122024650318854,0.799939521268137,0.45247500172264904,0
36556,207653548,8.252095,4,strong_rescue::block_id|digit_signature|model_code|token_skeleton,1,0.20833333333333334,0.29092503579359297,0.7276006393723753,0.40895300283310054,0
33985,207388752,8.249657,6,strong_rescue::anchor_bigram|block_id|digit_signature|field_presence|long_pair|token_skeleton,1,0.16326530612244897,0.33183660711346585,0.8358535674830578,0.44365182690632415,0
21875,10315184,8.098047,5,strong_rescue::anchor_bigram|block_id|digit_signature|long_pair|token_skeleton,1,0.21428571428571427,0.5165030320591566,0.5878261703511856,0.43953830556535217,0
34349,208294712,7.772807,4,strong_rescue::block_id|digit_signature|model_code|rare_token,1,0.19607843137254902,0.3185108558534464,0.788620920544217,0.43440340259007076,0
34349,207919773,7.521602,4,strong_rescue::block_id|long_pair|model_code|token_skeleton,1,0.16071428571428573,0.2476456822290822,0.8209250918104791,0.4097616865846157,0
34303,209208661,7.520433,4,strong_rescue::block_id|long_pair|model_code|token_skeleton,1,0.1206896551724138,0.17361738424781448,0.7621669740240633,0.35215800448143053,0
36471,209306028,7.518384,4,strong_rescue::block_id|long_pair|model_code|token_skeleton,1,0.1076923076923077,0.16135755612331365,0.7849481649391172,0.35133267625157955,0
36471,207927557,7.508101,4,strong_rescue::block_id|long_pair|model_code|token_skeleton,1,0.16666666666666666,0.26200977279439797,0.8207390273117723,0.41647182225761226,0
38098,209026638,7.369331,4,strong_rescue::block_id|model_code|rare_token|token_skeleton,1,0.13333333333333333,0.2927740790753721,0.6781034850035914,0.3680702991374323,0
34895,208504369,7.174833,4,strong_rescue::block_id|digit_signature|field_presence|model_code,1,0.12727272727272726,0.20898417717749207,0.6965143005781088,0.3442570683427761,0
37182,207534895,7.158342,4,strong_rescue::block_id|digit_signature|field_presence|model_code,1,0.03076923076923077,0.058274985605988594,0.5204791202317872,0.20317444553566885,0
35226,207388754,7.138857,4,strong_rescue::block_id|digit_signature|field_presence|model_code,1,0.11764705882352941,0.19601423936077395,0.6983940291288884,0.33735177577106396,0
29816,208111903,7.126891,4,strong_rescue::block_id|digit_signature|field_presence|model_code,1,0.0392156862745098,0.04143382333912021,0.4838699872827761,0.18817316563213538,0
34150,204327516,7.120042,4,strong_rescue::block_id|digit_signature|field_presence|model_code,1,0.06666666666666667,0.044755735881932664,0.36627466096373257,0.15923235450411063,0
29816,204327516,7.11811,4,strong_rescue::block_id|digit_signature|field_presence|model_code,1,0.05128205128205128,0.04898797670346602,0.24427634992116495,0.11484879263556075,0
34150,206460121,7.1,4,strong_rescue::block_id|digit_signature|field_presence|model_code,1,0.06896551724137931,0.003755290862680374,0.24508248736176091,0.10593443182194019,0
35247,208710844,7.03412,3,strong_rescue::block_id|digit_signature|model_code,1,0.1111111111111111,0.20030758332270798,0.7657012908895205,0.35903999510777984,0
35247,207959798,7.034051,3,strong_rescue::block_id|digit_signature|model_code,1,0.12,0.22626430083310634,0.7405586925361668,0.3622743311230911,0
38098,207938488,7.022442,3,strong_rescue::block_id|digit_signature|model_code,1,0.12244897959183673,0.12003159810769397,0.6868889653409782,0.30978984768016965,0
34895,207642166,7.016049,3,strong_rescue::block_id|digit_signature|model_code,1,0.12727272727272726,0.21903575166032907,0.6819390278370437,0.34274916892336665,0
34897,207642166,7.014959,3,strong_rescue::block_id|digit_signature|model_code,1,0.13725490196078433,0.2290973512073174,0.67532054185989,0.3472242650093305,0
34091,208294698,7.012567,3,strong_rescue::block_id|digit_signature|model_code,1,0.1509433962264151,0.29751258021168847,0.6821802681302795,0.37687874818946104,0
35201,207660497,7.011822,3,strong_rescue::block_id|digit_signature|model_code,1,0.11320754716981132,0.15044122569577267,0.6406318847890857,0.3014268858848899,0
35201,207637777,7.011724,3,strong_rescue::block_id|digit_signature|model_code,1,0.12962962962962962,0.15814941021944695,0.632848173946108,0.30687573793172823,0
34897,209208655,7.007948,3,strong_rescue::block_id|digit_signature|model_code,1,0.041666666666666664,0.13481747225375426,0.5779261939955538,0.25147011097199157,0
37182,206870284,7.007814,3,strong_rescue::block_id|digit_signature|model_code,1,0.03225806451612903,0.050475658520039594,0.37264902827480273,0.15179425043699046,0
34000,207986331,7.006808,3,strong_rescue::block_id|digit_signature|model_code,1,0.047619047619047616,0.15216688259607208,0.5854699490829741,0.2617519597660313,0
35226,210227285,7.005137,3,strong_rescue::block_id|digit_signature|model_code,1,0.1509433962264151,0.1628535693505117,0.7495673853066305,0.35445478362785243,0
34266,207388757,7.003673,3,strong_rescue::block_id|digit_signature|model_code,1,0.1590909090909091,0.2316035085595063,0.7371313840637231,0.3759419339047128,0
34091,207506250,7.000836,3,strong_rescue::block_id|digit_signature|model_code,1,0.13725490196078433,0.2866046593793111,0.6740886917576052,0.3659827510325669,0
34000,209869989,6.998748,3,strong_rescue::block_id|digit_signature|model_code,1,0.06976744186046512,0.1330728746466389,0.5708799756260625,0.25790676404438884,0
34002,209869989,6.996815,3,strong_rescue::block_id|digit_signature|model_code,1,0.061224489795918366,0.10741561818110015,0.5451568104504787,0.23793230614249908,0
28138,207514563,6.97138,3,strong_rescue::block_id|digit_signature|model_code,1,0.12,0.06582902025637996,0.45037113057489897,0.21206671694375964,0
34002,207986331,6.967865,3,strong_rescue::block_id|digit_signature|model_code,1,0.02040816326530612,0.1256026656053901,0.5746949111933763,0.2402352466880242,0
37495,208043057,6.951175,5,strong_rescue::anchor_bigram|block_id|long_pair|title_prefix3|token_skeleton,1,0.07547169811320754,0.3332285350708741,0.6356365254243805,0.3481122528694874,0
37496,208043057,6.951146,5,strong_rescue::anchor_bigram|block_id|long_pair|title_prefix3|token_skeleton,1,0.0784313725490196,0.33142510592875124,0.6281034102855183,0.345986629587763,0
37558,208043057,6.950592,5,strong_rescue::anchor_bigram|block_id|long_pair|title_prefix3|token_skeleton,1,0.08,0.33390034801172064,0.6467410785373549,0.3535471421830252,0
37499,205690063,6.95009,5,strong_rescue::anchor_bigram|block_id|long_pair|title_prefix3|token_skeleton,1,0.07692307692307693,0.3277310707363077,0.7141650018134966,0.3729397164909604,0
37499,206746475,6.947185,5,strong_rescue::anchor_bigram|block_id|long_pair|title_prefix3|token_skeleton,1,0.07547169811320754,0.3056820944321455,0.7268819825109566,0.36934525835210325,0
35185,208111904,6.809703,4,strong_rescue::block_id|field_presence|model_code|token_skeleton,1,0.09803921568627451,0.20256422678889227,0.6622288361416708,0.3209440928722792,0
34904,207390618,6.806982,4,strong_rescue::block_id|digit_signature|prefix_pair|token_skeleton,1,0.16,0.30194399807876815,0.8448130867162544,0.43558569493167426,0
35045,207660499,6.756601,4,strong_rescue::block_id|field_presence|model_code|token_skeleton,1,0.10526315789473684,0.1500907887036465,0.5410371693115674,0.2654637053033169,0
35045,207653548,6.752441,4,strong_rescue::block_id|field_presence|model_code|token_skeleton,1,0.10526315789473684,0.10938023794383477,0.5629530738680983,0.25919882323555665,0
26346,202899998,6.727454,4,strong_rescue::block_id|field_presence|model_code|token_skeleton,1,0.08108108108108109,0.08890810997837921,0.35746163968656564,0.17581694358200864,0
35277,207388754,6.72379,4,strong_rescue::block_id|field_presence|model_code|token_skeleton,1,0.078125,0.09915667768663085,0.6615554888094126,0.2796123888320145,0
34496,208111904,6.665834,3,strong_rescue::block_id|model_code|token_skeleton,1,0.09836065573770492,0.210538594991168,0.5303012259107105,0.2797334922131945,0
28138,208111903,6.662954,3,strong_rescue::digit_signature|field_presence|model_code,1,0.023809523809523808,0.0,0.32476643168540476,0.1161919851649762,0
35872,208111903,6.656531,3,strong_rescue::digit_signature|field_presence|model_code,1,0.017543859649122806,0.0,0.20606556301907866,0.07453647422273382,0
35872,206460121,6.651732,3,strong_rescue::digit_signature|field_presence|model_code,1,0.022727272727272728,0.0,0.07929583505787467,0.03400770259504913,0
36808,208111904,6.642919,3,strong_rescue::block_id|model_code|token_skeleton,1,0.03896103896103896,0.0959673142659116,0.5006779421972587,0.21186876514140307,0
33278,207534895,6.624223,3,strong_rescue::block_id|model_code|token_skeleton,1,0.08888888888888889,0.10415920719412217,0.49561173588837204,0.22955327732379435,0
35388,208079230,6.613708,3,strong_rescue::block_id|model_code|token_skeleton,1,0.14583333333333334,0.19012895592521625,0.6917007326626036,0.34255434064038437,0
35277,208079230,6.610167,3,strong_rescue::block_id|model_code|token_skeleton,1,0.06153846153846154,0.08501267806591684,0.5405736092300762,0.22904158294481822,0
34266,207660499,6.608111,3,strong_rescue::block_id|model_code|token_skeleton,1,0.17391304347826086,0.25877166470216567,0.7522046473564603,0.39496311851229565,0
33278,209656971,6.601268,3,strong_rescue::block_id|model_code|token_skeleton,1,0.07692307692307693,0.21278371169928245,0.4121533148114057,0.233953367811255,0
34496,207642166,6.598604,3,strong_rescue::block_id|model_code|token_skeleton,1,0.05555555555555555,0.10168447842909763,0.522366646525553,0.2265355601700687,0
37907,206928608,6.590215,3,strong_rescue::block_id|model_code|token_skeleton,1,0.06976744186046512,0.06008927965579243,0.49722540447197683,0.20902737532941149,0
34969,207388752,6.503945,4,strong_rescue::block_id|field_presence|model_code|rare_token,1,0.12195121951219512,0.11852830365185321,0.5549914510277691,0.2651569913972725,0
31596,204587803,6.451475,4,strong_rescue::block_id|digit_signature|long_pair|rare_token,1,0.14285714285714285,0.41692743995000375,0.6973170801007337,0.41903388763596006,0
24615,204587803,6.444048,4,strong_rescue::block_id|digit_signature|long_pair|rare_token,1,0.11428571428571428,0.3821551720851219,0.7096455984585042,0.40202882827644676,0
34969,207506250,6.375607,3,strong_rescue::block_id|model_code|rare_token,1,0.15,0.11275251220822746,0.5712606796065385,0.27800439727158865,0
26346,208111280,6.358655,3,strong_rescue::block_id|model_code|prefix_pair,1,0.05263157894736842,0.14861006586770864,0.6769320254715515,0.2927245567622095,0
33498,206928384,6.202796,4,strong_rescue::block_id|digit_signature|field_presence|token_skeleton,1,0.175,0.24992240257699372,0.7412734450231925,0.38873194920006204,0
33498,206928388,6.201721,4,strong_rescue::block_id|digit_signature|field_presence|token_skeleton,1,0.175,0.24204636819227066,0.7689970465074194,0.3953478048998967,0
33496,206928390,6.187944,4,strong_rescue::block_id|digit_signature|field_presence|token_skeleton,1,0.175,0.25322773914432245,0.7211708079628629,0.3831328490357285,0
33496,206928388,6.187398,4,strong_rescue::block_id|digit_signature|field_presence|token_skeleton,1,0.1794871794871795,0.2576489044524633,0.7400408705690991,0.3923923181695806,0
32055,207390682,6.163516,4,strong_rescue::block_id|digit_signature|field_presence|token_skeleton,1,0.034482758620689655,0.037863258770406596,0.3421554797818584,0.13816716572431822,0
34934,208117937,6.162973,4,strong_rescue::anchor_bigram|block_id|title_prefix3|token_skeleton,1,0.09375,0.47829737688353496,0.5974590801662262,0.38983548568325377,0
34934,208117938,6.162973,4,strong_rescue::anchor_bigram|block_id|title_prefix3|token_skeleton,1,0.09375,0.47829737688353496,0.5974590801662262,0.38983548568325377,0
25550,204736197,6.160815,4,strong_rescue::block_id|digit_signature|field_presence|token_skeleton,1,0.05555555555555555,0.10527340203679156,0.1561994890326036,0.10567614887498357,0
37403,201953029,6.155056,4,strong_rescue::block_id|digit_signature|field_presence|token_skeleton,1,0.061224489795918366,0.10408993816965484,0.3090945303768883,0.15813631944748716,0
37404,201953029,6.153224,4,strong_rescue::block_id|digit_signature|field_presence|token_skeleton,1,0.05660377358490566,0.092236386963685,0.2798854227367582,0.14290852776178295,0
37110,207643190,6.145099,5,strong_rescue::anchor_bigram|block_id|field_presence|long_pair|token_skeleton,1,0.11290322580645161,0.29542401082911524,0.6166702724305249,0.3416658363553639,0
37404,207390673,6.143082,4,strong_rescue::block_id|digit_signature|field_presence|token_skeleton,1,0.1016949152542373,0.1539655601176811,0.5839622111096197,0.2798742288271793,0
13213,208105630,6.14299,4,strong_rescue::block_id|digit_signature|field_presence|token_skeleton,1,0.023809523809523808,0.28985618777655575,0.6847497882148843,0.3328051666003213,0
37120,207643190,6.142771,5,strong_rescue::anchor_bigram|block_id|field_presence|long_pair|token_skeleton,1,0.11290322580645161,0.30831497051069034,0.6309429320132958,0.3507203761101459,0
36906,208171630,6.140856,4,strong_rescue::block_id|digit_signature|field_presence|token_skeleton,1,0.05555555555555555,0.06139767273090261,0.47211818056401433,0.19635713628349083,0
36906,208171631,6.140856,4,strong_rescue::block_id|digit_signature|field_presence|token_skeleton,1,0.05555555555555555,0.06068460094545087,0.4660902418269415,0.19411013277598263,0
37110,206928384,6.140108,5,strong_rescue::anchor_bigram|block_id|field_presence|long_pair|token_skeleton,1,0.1896551724137931,0.35196978318899563,0.7694821837577814,0.4370357131201901,0
30436,205599984,6.133032,4,strong_rescue::block_id|digit_signature|field_presence|token_skeleton,1,0.04,0.018876662604718205,0.4709435532745853,0.1766067386264345,0
37405,201953029,6.1325,4,strong_rescue::block_id|digit_signature|field_presence|token_skeleton,1,0.045454545454545456,0.035772718608375775,0.1479812221190832,0.07640282872733482,0
30436,205599985,6.129686,4,strong_rescue::block_id|digit_signature|field_presence|token_skeleton,1,0.03773584905660377,0.014590615450953115,0.35632196030755314,0.13621614160503667,0
37120,206928384,6.127803,5,strong_rescue::anchor_bigram|block_id|field_presence|long_pair|token_skeleton,1,0.1694915254237288,0.26723255030114973,0.73037681568442,0.3890336304697662,0
21175,10333848,6.126554,4,strong_rescue::block_id|digit_signature|field_presence|token_skeleton,1,0.06451612903225806,0.10005170053874776,0.570770533870711,0.24511278781390558,0
27137,204736197,6.12511,4,strong_rescue::block_id|digit_signature|field_presence|token_skeleton,1,0.08333333333333333,0.04350935273882897,0.31407134766024236,0.14697134457746822,0
37123,206928388,6.120853,5,strong_rescue::anchor_bigram|block_id|field_presence|long_pair|token_skeleton,1,0.1694915254237288,0.2548415643363492,0.665703964204155,0.3633456846547443,0
37123,207643190,6.117531,5,strong_rescue::anchor_bigram|block_id|field_presence|long_pair|token_skeleton,1,0.11290322580645161,0.3153162847680997,0.6764529336987669,0.3682241480911061,0
34941,206179521,6.111157,4,strong_rescue::block_id|digit_signature|field_presence|token_skeleton,1,0.02,0.015101675404113769,0.3330227527129741,0.12270814270569597,0
27137,207907430,6.107634,4,strong_rescue::block_id|digit_signature|field_presence|token_skeleton,1,0.09090909090909091,0.019413104957160563,0.134090046041447,0.08147074730256616,0
13213,208791921,6.10545,4,strong_rescue::block_id|digit_signature|field_presence|token_skeleton,1,0.047619047619047616,0.3092765194715984,0.624297723407627,0.327064430166091,0
13580,203459314,6.1,4,strong_rescue::block_id|digit_signature|field_presence|token_skeleton,1,0.05714285714285714,0.031230469875305998,0.32625652394681814,0.13820995032166042,0
34392,203459314,6.1,4,strong_rescue::block_id|digit_signature|field_presence|token_skeleton,1,0.041666666666666664,0.04003675801876883,0.4135561519028743,0.16508652552943662,0
33377,200924629,6.088512,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.05405405405405406,0.1607343037118169,0.5008088371396828,0.23853239830185125,0
33157,206808434,6.086676,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.08333333333333333,0.17612927740583129,0.5855426326846958,0.28166841447462015,0
33377,203514371,6.084409,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.06666666666666667,0.17444332742961388,0.5836626198971274,0.2749242046644693,0
33563,207388752,6.075822,5,strong_rescue::anchor_bigram|block_id|field_presence|long_pair|token_skeleton,1,0.1320754716981132,0.27074593845734196,0.8198670768737442,0.4075628290097331,0
27194,204318288,6.06596,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.15517241379310345,0.42531203753179037,0.8297661712789287,0.47008354086794085,0
38777,208930714,6.0641,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.08695652173913043,0.15963074862352347,0.4941472484475189,0.24691150627005762,0
34442,208111903,6.057484,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.1,0.09751434733559153,0.5152209524000209,0.23757843324520414,0
36993,205557530,6.056233,5,strong_rescue::anchor_bigram|block_id|field_presence|long_pair|token_skeleton,1,0.09523809523809523,0.2462356046315027,0.7002276972795274,0.34723379904970847,0
33563,207506251,6.047532,5,strong_rescue::anchor_bigram|block_id|field_presence|long_pair|token_skeleton,1,0.07692307692307693,0.12320733118783717,0.7624557110692947,0.32086203972673627,0
30734,207907430,6.045968,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.10526315789473684,0.10882875188908331,0.6700330687338825,0.29470832617256754,0
25990,208455791,6.045765,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.09090909090909091,0.22215822692012355,0.6533762563540179,0.32214785806107743,0
31373,208294904,6.038699,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.057692307692307696,0.25890826854347126,0.5721959563626975,0.2962655108661588,0
35680,203921172,6.024404,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.02564102564102564,0.09981257891577325,0.5669660272224158,0.2308065439264049,0
36988,206808430,6.017611,4,strong_rescue::anchor_bigram|block_id|long_pair|token_skeleton,1,0.08823529411764706,0.24876550787172919,0.7588118822245904,0.36527089473798885,0
36990,209253739,6.016036,4,strong_rescue::anchor_bigram|block_id|long_pair|token_skeleton,1,0.08955223880597014,0.24619199265987887,0.748460426757986,0.36140155274127833,0
36033,201692695,6.01496,5,strong_rescue::anchor_bigram|block_id|field_presence|long_pair|token_skeleton,1,0.10714285714285714,0.21234673836934026,0.48314212184500793,0.2675439057857351,0
36102,201692695,6.007544,5,strong_rescue::anchor_bigram|block_id|field_presence|long_pair|token_skeleton,1,0.10344827586206896,0.24474258529270557,0.4737851654269123,0.2739920088605623,0
37403,201692695,6.007347,5,strong_rescue::anchor_bigram|block_id|field_presence|long_pair|token_skeleton,1,0.07142857142857142,0.13478159717776833,0.3859690291391561,0.19739306591516528,0
25550,203185276,6.006141,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.05714285714285714,0.13123181798521033,0.21347718100582605,0.13395061871129785,0
33508,201692695,6.004703,5,strong_rescue::anchor_bigram|block_id|field_presence|long_pair|token_skeleton,1,0.08823529411764706,0.1667240068372127,0.4405259149431336,0.23182840529933113,0
38327,201692695,6.002854,5,strong_rescue::anchor_bigram|block_id|field_presence|long_pair|token_skeleton,1,0.125,0.15798086996613614,0.5553297888117088,0.27943688625928165,0
32022,207895085,6.002609,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.02564102564102564,0.04365804157805466,0.22455579424348227,0.09795162048752086,0
30951,204505951,6.002491,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.038461538461538464,0.03826514895287495,0.4794418059986776,0.18538949780436367,0
32022,207929461,6.000851,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.02631578947368421,0.04388856994209898,0.19476921878219733,0.0883245260659935,0
13581,208410812,5.999103,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.0,0.09108064618837088,0.2879441857801852,0.12634161065618535,0
38475,203514371,5.997754,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.0392156862745098,0.13761250661474073,0.49993753410787234,0.22558857566570764,0
24153,203111424,5.996811,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.03333333333333333,0.19215845208282453,0.54471083982031,0.25673420841215594,0
23635,207390673,5.994208,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.11627906976744186,0.1770252964423368,0.6234264995718091,0.30557695526052925,0
23635,207465587,5.993895,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.11627906976744186,0.1685400285052894,0.6058132520942613,0.29687745012233085,0
33279,203938179,5.992353,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.06818181818181818,0.15218001285182364,0.41446260100100796,0.21160814401154993,0
25990,210521578,5.992288,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.0625,0.2814725777778435,0.5476041458889641,0.2971922412222692,0
16877,204505951,5.991014,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.0425531914893617,0.06779961450535252,0.38963857313851025,0.16666379304440815,0
16877,205599984,5.98615,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.06521739130434782,0.049834348728169,0.4174289987053219,0.17749357957927958,0
24572,202537967,5.982511,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.1875,0.20896759041432053,0.7085879365355657,0.36835184231662876,0
33047,208370418,5.981143,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.07407407407407407,0.0317171710537761,0.22910782706790533,0.11163302406525183,0
26617,208370418,5.980656,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.06666666666666667,0.022125016471476747,0.25017111739231385,0.11298760017681908,0
20534,208370418,5.97675,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.05714285714285714,0.01772934468332958,0.3010480373940554,0.12530674640674735,0
29032,206917817,5.975554,4,strong_rescue::anchor_bigram|block_id|long_pair|token_skeleton,1,0.08571428571428572,0.24068824072309253,0.4709937304956926,0.2657987523110236,0
37150,207907550,5.972963,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.058823529411764705,0.08365726579807942,0.2979435428171842,0.14680811267567612,0
35485,207907550,5.971735,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.05405405405405406,0.08210601246958865,0.34761937460601333,0.16125981370988535,0
30734,210267015,5.970675,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.044444444444444446,0.04723759889881184,0.40005560084896774,0.16391254806407468,0
38777,208370418,5.970401,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.08333333333333333,0.019319413577453103,0.19642311247029456,0.099691953127027,0
36142,207907548,5.968417,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.05128205128205128,0.023635564774876824,0.687831102873182,0.2542495729767034,0
33279,207667995,5.96621,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.06521739130434782,0.05348943619642892,0.5285833096235177,0.2157633790414315,0
36705,208294927,5.964512,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.13725490196078433,0.24221683637512822,0.6266467840034557,0.3353728407797894,0
32055,209253738,5.962627,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.05263157894736842,0.05322981662015734,0.5792830688258228,0.22838148813111617,0
13580,203162678,5.961469,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.02564102564102564,0.025708414270699045,0.12824971273480457,0.05986638421550975,0
21175,201700823,5.959581,4,strong_rescue::anchor_bigram|block_id|long_pair|token_skeleton,1,0.1,0.2707558368956313,0.5897874133220973,0.3201810834059095,0
37606,10412788,5.950235,4,strong_rescue::anchor_bigram|block_id|long_pair|token_skeleton,1,0.09523809523809523,0.19956091606559756,0.5871148542822011,0.2939712885286313,0
34442,208105573,5.95,3,strong_rescue::block_id|digit_signature|token_skeleton,1,0.023809523809523808,0.06347776163153532,0.21199951331042133,0.09976226625049349,0
37606,204549804,5.949065,4,strong_rescue::anchor_bigram|block_id|long_pair|token_skeleton,1,0.09090909090909091,0.1686892025049786,0.5445851067134565,0.268061133375842,0
21875,10221960,5.938203,4,strong_rescue::anchor_bigram|block_id|long_pair|token_skeleton,1,0.2413793103448276,0.49437763447833083,0.6767743898007181,0.47084377820795886,0
25262,10353206,5.934034,4,strong_rescue::anchor_bigram|block_id|long_pair|token_skeleton,1,0.08695652173913043,0.34179942754824977,0.6533370889332168,0.3606976794068657,0
27793,204292472,5.933129,4,strong_rescue::anchor_bigram|block_id|long_pair|token_skeleton,1,0.09523809523809523,0.32981980027381763,0.7023688569969373,0.37580891750295004,0
33671,206917815,5.927461,4,strong_rescue::anchor_bigram|block_id|long_pair|token_skeleton,1,0.14285714285714285,0.20913943894315415,0.6667707276772077,0.33958910315916824,0
33671,206917817,5.925919,4,strong_rescue::anchor_bigram|block_id|long_pair|token_skeleton,1,0.14285714285714285,0.20752598103386724,0.7176482414204507,0.3560104551038203,0
27793,206887992,5.925196,4,strong_rescue::anchor_bigram|block_id|long_pair|token_skeleton,1,0.047619047619047616,0.18784204832363952,0.5599518888174153,0.2651376615867008,0
29032,208930714,5.922962,4,strong_rescue::anchor_bigram|block_id|long_pair|token_skeleton,1,0.08695652173913043,0.18871596960028775,0.3977400456072067,0.22447084564887496,0
37145,208941074,5.921169,4,strong_rescue::anchor_bigram|block_id|long_pair|token_skeleton,1,0.09375,0.2786382482656481,0.6326227109143878,0.33500365306001195,0
37055,208941074,5.92091,4,strong_rescue::anchor_bigram|block_id|long_pair|token_skeleton,1,0.058823529411764705,0.23782378101984014,0.6252563679767957,0.30730122613613353,0
25262,10388980,5.918658,4,strong_rescue::anchor_bigram|block_id|long_pair|token_skeleton,1,0.06521739130434782,0.15542950307829928,0.4767976372369752,0.2324815105398741,0
